candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes,leakage_category,claim_only_correct,claim_evidence_correct,group_quality_tier
SBV2-ALL92-G065-C04,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,4,pdf_page_4,limitation,"These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3,contradiction_candidate,issue,non_escalation,contradiction,"The field studies highlight design tradeoffs involving compute benchmarks, camera styling, annotation speed, map formatting, and dashboard layout for validation.",931523d4798821ab9bb27414da0ce7f14cc09a9dc133cc7fbee59feaf3b770e9,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G067-C01,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,supported,no_issue,non_escalation,not_contradiction,The AgentCyberRange study evaluates six frontier AI systems under matched prompts and matched computational budgets for the reported cyber-range comparison.,3f65fc9aae9ecbf11000a9929554d97c8687d64f01bd72bea3785b3dd2bbf567,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G067-C02,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,mild_scope_overclaim,issue,escalation,not_contradiction,"The AgentCyberRange study evaluates six frontier AI systems under matched prompts, budgets, and environment configurations for the reported cyber-range comparison.",7b6b27e92731ef13fd0879a1aba8b35834e7e108aafa9e8d70703cafd543f809,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G067-C03,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,strong_action_overclaim,issue,escalation,not_contradiction,"The AgentCyberRange study evaluates eight frontier AI systems under matched prompts, budgets, and repeated cyber-range trials for the reported cyber-range comparison.",96a80ba3e836f5a93a48810dddca702234a9a67668730dae6bcac827a73111ee,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,B_evidence_gain,False,True,tier2_B_has_A
SBV2-ALL92-G067-C04,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,contradiction_candidate,issue,non_escalation,contradiction,The AgentCyberRange study evaluates two frontier AI systems with separate prompts and separate computational budgets for the reported cyber-range comparison.,824a920f731893cb1f07eb1f2ef72957460ace22cabc926aed4b52a02d91e28e,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,A_claim_only_correct,True,True,tier2_B_has_A
SBV2-ALL92-G069-C01,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,supported,no_issue,non_escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",d60bb063f569841addf6ae0f1bf44b61fad4049119311116e34262201427e6dc,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G069-C02,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,mild_scope_overclaim,issue,escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained mainly by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",3eee4cba69c037c8eaa504a6efbbc878b6ac8e21c8129d8f748766bf10c02dfe,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G069-C03,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,strong_action_overclaim,issue,escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained by missing open, reproducible, multi-host cyber-range infrastructure for frontier systems for reproducible multi-host cyber-range experiments.",d23a687d4f0e6ae6f3a28cd4e98dc42b478a46d0761e20c137d82a3a22675ae1,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G069-C04,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,contradiction_candidate,issue,non_escalation,contradiction,"Systematic evaluation of offensive capabilities benefits from broad access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",bc9272d8d052de1af98aa9cdb0662f9b67b754949a6a5f94fe95cf384d081b1d,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G079-C01,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,Q-BIRD: Belief-Space RL for Autonomous Cyber Defense in IoV,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,1,pdf_page_1,experiment_setup,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c,supported,no_issue,non_escalation,not_contradiction,The Q-BIRD study evaluates the approach in a simulated IoV security environment with an adaptive attacker during the simulated IoV defense experiment.,679d707e8c700d1037807875834644df5344c86ae9e1ed597d435d6903807f01,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G079-C02,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,Q-BIRD: Belief-Space RL for Autonomous Cyber Defense in IoV,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,1,pdf_page_1,experiment_setup,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c,mild_scope_overclaim,issue,escalation,not_contradiction,The Q-BIRD study evaluates the approach in a simulated IoV security environment with two adaptive attackers during the simulated IoV defense experiment.,21a756d34f00f12f61b8979d935a0ffd4b891f1c171e27768c2a9d632fb0b12a,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G079-C03,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,Q-BIRD: Belief-Space RL for Autonomous Cyber Defense in IoV,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,1,pdf_page_1,experiment_setup,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c,strong_action_overclaim,issue,escalation,not_contradiction,The Q-BIRD study evaluates the approach in a simulated IoV security environment with coordinated adaptive attacker teams during the simulated IoV defense experiment.,75002de213b933802b2b6a9595b0daf92946782c475094ccdb18343c851d81af,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G079-C04,SBV2-ALL92-G079,CYB-005-S1,CYB-005,cyber_defense,Q-BIRD: Belief-Space RL for Autonomous Cyber Defense in IoV,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,1,pdf_page_1,experiment_setup,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c,contradiction_candidate,issue,non_escalation,contradiction,The Q-BIRD study evaluates the approach in a static IoV security environment with a passive attacker during the simulated IoV defense experiment.,57b07a82b766da1d201a8d1ac54521046e29601194c8b6df1f9f54bc3423876e,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G082-C01,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,experiment_setup,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc,supported,no_issue,non_escalation,not_contradiction,DeepXplain is evaluated in a realistic enterprise testbed with CALDERA-driven APT activity during the enterprise APT evaluation benchmark.,7558d106519bfbefb397d81a92483c9bb4bbad8d58b5d45450b1bee893d9843a,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G082-C02,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,experiment_setup,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc,mild_scope_overclaim,issue,escalation,not_contradiction,DeepXplain is evaluated in a realistic enterprise testbed with multiple CALDERA-driven APT campaigns during the enterprise APT evaluation benchmark.,7d57d5e253e1a01b13a135c2c51c7b33e107d80e35f3483da5ae03f1067df70f,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,B_evidence_gain,False,True,tier2_B_has_A
SBV2-ALL92-G082-C03,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,experiment_setup,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc,strong_action_overclaim,issue,escalation,not_contradiction,DeepXplain is evaluated in a realistic enterprise testbed with live CALDERA-driven APT campaign emulation during the enterprise APT evaluation benchmark.,608bf014dd560d2447d6ab0a948b1fb7cf923e17e8da54b2f6c4c6aff2cbc499,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,A_claim_only_correct,True,True,tier2_B_has_A
SBV2-ALL92-G082-C04,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,experiment_setup,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc,contradiction_candidate,issue,non_escalation,contradiction,DeepXplain is evaluated in a toy enterprise testbed with manually scripted benign activity during the enterprise APT evaluation benchmark.,f8ed5744fa634e3b35017fbae20910db6a9bfe3cc25c297ba876b5a646d0d261,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,A_claim_only_correct,True,True,tier2_B_has_A
SBV2-ALL92-G083-C01,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,metric_result,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26,supported,no_issue,non_escalation,not_contradiction,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.915 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,5b944e4b2d895526d4978dbf93b4c3a7335d8f7aa3a80ec7d257fca9110e8209,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G083-C02,SBV2-ALL92-G083,CYB-006-S2,CYB-006,cyber_defense,DeepXplain: XAI-Guided Autonomous Defense Against APT Campaigns,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,1,pdf_page_1,metric_result,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26,mild_scope_overclaim,issue,escalation,not_contradiction,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.925 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,7a977e0fd2ee1bb8b3357dc3bd778457e40b1c2f81c86de33ec4b56444d497a9,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material,C_both_wrong,False,False,tier4_no_B_has_A
