external_id,dataset,claim_text,evidence_text,original_label,mapped_label,label_mapping_rule,source_dataset,source_split,source_info,evidence_source,claim_group_id
scifact_train_515_29564505,scifact,High levels of CRP lead to a higher risk of exacerbations in chronic obstructive pulmonary disease (COPD).,"In the first year of follow-up, multivariable-adjusted odds ratios for having frequent exacerbations were 1.2 (95% CI, 0.7-2.2; 17 events/1000 person-years) for individuals with 1 high biomarker, 1.7 (95% CI, 0.9-3.2; 32 events/1000 person-years) for individuals with 2 high biomarkers, and 3.7 (95% CI, 1.9-7.4; 81 events/1000 person-years) for individuals with 3 high biomarkers compared with individuals who had no elevated biomarkers (9 events/1000 person-years; trend: P = 2 × 10(-5)). CONCLUSIONS AND RELEVANCE Simultaneously elevated levels of CRP and fibrinogen and leukocyte count in individuals with COPD were associated with increased risk of having exacerbations, even in those with milder COPD and in those without previous exacerbations.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=515;doc_id=29564505;rationale_sentences,annotated_rationale,scifact_claim_515
scifact_train_523_14803797,scifact,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are negatively correlated with cardiovascular events in humans.","We demonstrate here that metabolism by intestinal microbiota of dietary L-carnitine, a trimethylamine abundant in red meat, also produces TMAO and accelerates atherosclerosis in mice. Chronic dietary L-carnitine supplementation in mice altered cecal microbial composition, markedly enhanced synthesis of TMA and TMAO, and increased atherosclerosis, but this did not occur if intestinal microbiota was concurrently suppressed.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=523;doc_id=14803797;rationale_sentences,annotated_rationale,scifact_claim_523
scifact_train_524_14803797,scifact,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are positively correlated with cardiovascular events in humans.","We demonstrate here that metabolism by intestinal microbiota of dietary L-carnitine, a trimethylamine abundant in red meat, also produces TMAO and accelerates atherosclerosis in mice. Chronic dietary L-carnitine supplementation in mice altered cecal microbial composition, markedly enhanced synthesis of TMA and TMAO, and increased atherosclerosis, but this did not occur if intestinal microbiota was concurrently suppressed.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=524;doc_id=14803797;rationale_sentences,annotated_rationale,scifact_claim_524
scifact_train_526_nei_3863543,scifact,Homozygous deletion of murine Sbds gene from osterix-expressing mesenchymal stem and progenitor cells (MPCs) induces oxidative stress.,"Mesenchymal niche cells may drive tissue failure and malignant transformation in the hematopoietic system, but the underlying molecular mechanisms and relevance to human disease remain poorly defined.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=526;doc_id=3863543;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_526
scifact_train_529_10546779,scifact,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,The SCNT-hES-1 cells displayed typical ES cell morphology and cell surface markers and were capable of differentiating into embryoid bodies in vitro and of forming teratomas in vivo containing cell derivatives from all three embryonic germ layers in severe combined immunodeficient mice.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=529;doc_id=10546779;rationale_sentences,annotated_rationale,scifact_claim_529
scifact_train_529_25413327,scifact,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,Embryonic stem (ES) cell lines derived from human blastocysts have the developmental potential to form derivatives of all three embryonic germ layers even after prolonged culture. High-passage H9.1 and H9.2 cells both formed teratomas in SCID-beige mice that included differentiated derivatives of all three embryonic germ layers.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=529;doc_id=25413327;rationale_sentences,annotated_rationale,scifact_claim_529
scifact_train_529_36651210,scifact,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,Embryonic stem cells have the ability to remain undifferentiated and proliferate indefinitely in vitro while maintaining the potential to differentiate into derivatives of all three embryonic germ layers.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=529;doc_id=36651210;rationale_sentences,annotated_rationale,scifact_claim_529
scifact_train_530_10546779,scifact,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",The SCNT-hES-1 cells displayed typical ES cell morphology and cell surface markers and were capable of differentiating into embryoid bodies in vitro and of forming teratomas in vivo containing cell derivatives from all three embryonic germ layers in severe combined immunodeficient mice.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=530;doc_id=10546779;rationale_sentences,annotated_rationale,scifact_claim_530
scifact_train_530_25413327,scifact,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",Embryonic stem (ES) cell lines derived from human blastocysts have the developmental potential to form derivatives of all three embryonic germ layers even after prolonged culture. High-passage H9.1 and H9.2 cells both formed teratomas in SCID-beige mice that included differentiated derivatives of all three embryonic germ layers.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=530;doc_id=25413327;rationale_sentences,annotated_rationale,scifact_claim_530
scifact_train_530_36651210,scifact,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",Embryonic stem cells have the ability to remain undifferentiated and proliferate indefinitely in vitro while maintaining the potential to differentiate into derivatives of all three embryonic germ layers.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=530;doc_id=36651210;rationale_sentences,annotated_rationale,scifact_claim_530
scifact_train_531_10546779,scifact,Human embryonic stem cells have the capacity to give rise to differentiated progeny representative of all three embryonic germ layers.,The SCNT-hES-1 cells displayed typical ES cell morphology and cell surface markers and were capable of differentiating into embryoid bodies in vitro and of forming teratomas in vivo containing cell derivatives from all three embryonic germ layers in severe combined immunodeficient mice.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=531;doc_id=10546779;rationale_sentences,annotated_rationale,scifact_claim_531
scifact_train_531_25413327,scifact,Human embryonic stem cells have the capacity to give rise to differentiated progeny representative of all three embryonic germ layers.,Embryonic stem (ES) cell lines derived from human blastocysts have the developmental potential to form derivatives of all three embryonic germ layers even after prolonged culture.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=531;doc_id=25413327;rationale_sentences,annotated_rationale,scifact_claim_531
scifact_train_531_36651210,scifact,Human embryonic stem cells have the capacity to give rise to differentiated progeny representative of all three embryonic germ layers.,Embryonic stem cells have the ability to remain undifferentiated and proliferate indefinitely in vitro while maintaining the potential to differentiate into derivatives of all three embryonic germ layers.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=531;doc_id=36651210;rationale_sentences,annotated_rationale,scifact_claim_531
scifact_train_537_16056514,scifact,Hypocretin neurones suppress panicprone state in rats.,"Here we show that activation of ORX-synthesizing neurons is necessary for developing a panic-prone state in the rat panic model, and either silencing of the hypothalamic gene encoding ORX (Hcrt) with RNAi or systemic ORX-1 receptor antagonists blocks the panic responses.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=537;doc_id=16056514;rationale_sentences,annotated_rationale,scifact_claim_537
scifact_train_541_45154987,scifact,Hypothalamic glutamate neurotransmission is unrelated to energy balance.,"Corroboratively, selective disruption of glutamate release from adult PVH neurons led to rapid obesity development via reduced energy expenditure and hyperphagia. Thus, this study establishes glutamate as the primary neurotransmitter that mediates MC4Rs on Sim1 neurons in body weight regulation.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=541;doc_id=45154987;rationale_sentences,annotated_rationale,scifact_claim_541
scifact_train_541_11886686,scifact,Hypothalamic glutamate neurotransmission is unrelated to energy balance.,These mice have hypoglycemia during fasting secondary to impaired fasting-induced increases in the glucose-raising pancreatic hormone glucagon and impaired induction in liver of mRNAs encoding PGC-1alpha and the gluconeogenic enzymes PEPCK and G6Pase.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=541;doc_id=11886686;rationale_sentences,annotated_rationale,scifact_claim_541
scifact_train_542_19688024,scifact,"IFI16 impedes STING phosphorylation and translocation, resulting in reduced activation of STING.","IFI16 is also required for the cGAMP-induced activation of STING, and interacts with STING to promote STING phosphorylation and translocation.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=542;doc_id=19688024;rationale_sentences,annotated_rationale,scifact_claim_542
scifact_train_545_nei_24221369,scifact,IFIT1 speeds viral replication by allowing for the proliferation of mis-capped viral RNAs.,The cytosolic helicase retinoic acid-inducible gene-I (RIG-I) initiates immune responses to most RNA viruses by detecting viral 5'-triphosphorylated RNA (pppRNA).,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=545;doc_id=24221369;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_545
scifact_train_547_10648422,scifact,IL-10 production by monocytes inhibits CD4 + T cell response.,Triggering of PD-1 expressed on monocytes by PD-L1 expressed on various cell types induced IL-10 production and led to reversible CD4+ T cell dysfunction. We describe a new function for PD-1 whereby microbial products inhibit T cell expansion and function by upregulating PD-1 levels and IL-10 production by monocytes after binding of PD-1 by PD-L1.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=547;doc_id=10648422;rationale_sentences,annotated_rationale,scifact_claim_547
