candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G043-C04,oracle_plus_metadata,"Title: HABIT Page: 7 Section: unknown
Prediction and Planning on HABIT We evaluate three recent end-to-end autonomous driving agents on HABIT’s semantically diverse pedestrian behav- iors.",e0120a08502f980e08b2357fb231a61a7a7aae8ad0e32545ab20738818a4607c,26,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G043-C04,oracle_lengthened,"Prediction and Planning on HABIT We evaluate three recent end-to-end autonomous driving agents on HABIT’s semantically diverse pedestrian behav- iors. 30,000 motion clips, we meticulously curated 4,730 traffic-compatible sequences through a process of semantic filtering and visual validation. Unlike static motion clips, HABIT reconstructs temporally coherent trajectories by fusing SMPL [6] pose sequences with orientation-aligned global trajectory estimation. The resulting motions are smooth, physically grounded, and adaptable to diverse urban environments, faithfully captur- ing complex behaviors like jaywalking, non-yielding, and hesitant cro",e26c78a9f9a2923970d0e05ae23a99db0aa0d5aa23f92b9d1ab93678e0104fce,82,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G043-C04,oracle_plus_metadata_lengthened,"Title: HABIT Page: 7 Section: unknown
Prediction and Planning on HABIT We evaluate three recent end-to-end autonomous driving agents on HABIT’s semantically diverse pedestrian behav- iors. 30,000 motion clips, we meticulously curated 4,730 traffic-compatible sequences through a process of semantic filtering and visual validation. Unlike static motion clips, HABIT reconstructs temporally coherent trajectories by fusing SMPL [6] pose sequences with orientation-aligned global trajectory estimation. The resulting motions are smooth, physically grounded, and adaptable to diverse urban environments, faithfully captur- ing complex behaviors like jaywalking, non-yielding, and hesitant cro",4805c9a04bd36ddfcf5103b0047207b453a966ed586bdeb8f17a85348ee5104b,88,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G043-C04,raw_bm25_top1_chunk,"Figure 7. Trajectory statistics (mean, variance) by behavior class: Not Crossing, Attempting, Crossing. models. Our goal is to analyze the impact of diverse, seman- tically grounded pedestrian behavior on planning robust- ness and prediction accuracy of autonomous agents. Prior to HABIT, such evaluations were either infeasible or un- informative on synthetic pedestrian data due to its limited behavioral diversity and visual domain gap. By scaling up realism in the CARLA simulator, HABIT bridges ",1c999a3ea42b317fd55239d010ed4b86c3510ae86f6f234f35939379a602bf8b,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G043-C04,cleaned_bm25_top1_chunk,"Figure 7. Trajectory statistics (mean, variance) by behavior class: Not Crossing, Attempting, Crossing. models. Our goal is to analyze the impact of diverse, seman- tically grounded pedestrian behavior on planning robust- ness and prediction accuracy of autonomous agents. Prior to HABIT, such evaluations were either infeasible or un- informative on synthetic pedestrian data due to its limited behavioral diversity and visual domain gap. By scaling up realism in the CARLA simulator, HABIT bridges",80ef804440f0df8d099d4ebff3b48b6707e5282ec2c1da5a86dfa4f890bb47a1,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G043-C04,canonicalized_best_sentence_top5,"Our goal is to analyze the impact of diverse, seman- tically grounded pedestrian behavior on planning robust- ness and prediction accuracy of autonomous agents.",ef9180a7418a79c4739da256dd0e67b780cee936d149b49b101422266af7a248,24,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G043-C04,canonicalized_three_sentence_window_top5,"models. Our goal is to analyze the impact of diverse, seman- tically grounded pedestrian behavior on planning robust- ness and prediction accuracy of autonomous agents. Prior to HABIT, such evaluations were either infeasible or un- informative on synthetic pedestrian data due to its limited behavioral diversity and visual domain gap. By scaling up realism in the CARLA simulator, HABIT bridges",878b02023fef50ccc5871225259a66a37565e5e7df021e4a69ca4b2dd87ad9d6,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C01,oracle_clean,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C01,oracle_plus_metadata,"Title: V-Max: Making RL Practical for Autonomous Driving Page: 4 Section: unknown
GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C01,oracle_lengthened,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023). Reinforcement Learning Journal 2025 2.2 Frameworks for mid-to-end Autonomous Driving V-Max is a framework built on Waymax (Gulino et al., 2023) which is a data-driven, accelerated, mid-to-end AD simulator. Besides Waymax, other frameworks related to V-Max include nuPlan (Caesar et al., 2021), Nocturne (Vinitsky et al., 2023), MetaDrive (Li et al., 2023a), and GPUDrive (Kazemkhani et al., 2024). Below, we compare them to V-Max. Datasets. All the aforementioned frameworks enable data-driven simula",4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C01,oracle_plus_metadata_lengthened,"Title: V-Max: Making RL Practical for Autonomous Driving Page: 4 Section: unknown
GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023). Reinforcement Learning Journal 2025 2.2 Frameworks for mid-to-end Autonomous Driving V-Max is a framework built on Waymax (Gulino et al., 2023) which is a data-driven, accelerated, mid-to-end AD simulator. Besides Waymax, other frameworks related to V-Max include nuPlan (Caesar et al., 2021), Nocturne (Vinitsky et al., 2023), MetaDrive (Li et al., 2023a), and GPUDrive (Kazemkhani et al., 2024). Below, we compare them to V-Max. Datasets. All the aforementioned frameworks enable data-driven simula",2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C01,raw_bm25_top1_chunk,"standardization (Li et al., 2023b). Hardware-Acceleration. Waymax supports both acceleration on GPUs and TPUs enabling high speed simulation. If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C01,cleaned_bm25_top1_chunk,"standardization (Li et al., 2023b). Hardware-Acceleration. Waymax supports both acceleration on GPUs and TPUs enabling high speed simulation. If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C01,canonicalized_best_sentence_top5,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C01,canonicalized_three_sentence_window_top5,"If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C02,oracle_clean,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C02,oracle_plus_metadata,"Title: V-Max: Making RL Practical for Autonomous Driving Page: 4 Section: unknown
GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C02,oracle_lengthened,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023). Reinforcement Learning Journal 2025 2.2 Frameworks for mid-to-end Autonomous Driving V-Max is a framework built on Waymax (Gulino et al., 2023) which is a data-driven, accelerated, mid-to-end AD simulator. Besides Waymax, other frameworks related to V-Max include nuPlan (Caesar et al., 2021), Nocturne (Vinitsky et al., 2023), MetaDrive (Li et al., 2023a), and GPUDrive (Kazemkhani et al., 2024). Below, we compare them to V-Max. Datasets. All the aforementioned frameworks enable data-driven simula",4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C02,oracle_plus_metadata_lengthened,"Title: V-Max: Making RL Practical for Autonomous Driving Page: 4 Section: unknown
GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023). Reinforcement Learning Journal 2025 2.2 Frameworks for mid-to-end Autonomous Driving V-Max is a framework built on Waymax (Gulino et al., 2023) which is a data-driven, accelerated, mid-to-end AD simulator. Besides Waymax, other frameworks related to V-Max include nuPlan (Caesar et al., 2021), Nocturne (Vinitsky et al., 2023), MetaDrive (Li et al., 2023a), and GPUDrive (Kazemkhani et al., 2024). Below, we compare them to V-Max. Datasets. All the aforementioned frameworks enable data-driven simula",2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C02,raw_bm25_top1_chunk,"standardization (Li et al., 2023b). Hardware-Acceleration. Waymax supports both acceleration on GPUs and TPUs enabling high speed simulation. If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C02,cleaned_bm25_top1_chunk,"standardization (Li et al., 2023b). Hardware-Acceleration. Waymax supports both acceleration on GPUs and TPUs enabling high speed simulation. If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C02,canonicalized_best_sentence_top5,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C02,canonicalized_three_sentence_window_top5,"If additionally the training pipeline is written using the JAX library (Bradbury et al., 2018), which is the case in V-Max, then simulation and training can be performed within the same computation graph, eliminating communication bottlenecks with the host machine. GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C03,oracle_clean,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C03,oracle_plus_metadata,"Title: V-Max: Making RL Practical for Autonomous Driving Page: 4 Section: unknown
GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023).",f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C03,oracle_lengthened,"GPUDrive achieves GPU-acceleration through the Madrona game engine (Shacklett et al., 2023). Reinforcement Learning Journal 2025 2.2 Frameworks for mid-to-end Autonomous Driving V-Max is a framework built on Waymax (Gulino et al., 2023) which is a data-driven, accelerated, mid-to-end AD simulator. Besides Waymax, other frameworks related to V-Max include nuPlan (Caesar et al., 2021), Nocturne (Vinitsky et al., 2023), MetaDrive (Li et al., 2023a), and GPUDrive (Kazemkhani et al., 2024). Below, we compare them to V-Max. Datasets. All the aforementioned frameworks enable data-driven simula",4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
