candidate_id,variant,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G042-C04,canonicalized_best_sentence_top5,b143871a7e36e34f0ab054f14a55c4c1257287006393cb2416b0271ec6cc9831,39,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G042-C04,canonicalized_three_sentence_window_top5,d3c205e5c6168b24118b44d3a94368f02c14c030690b93673048dc26c25b6f12,57,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G043-C01,oracle_clean,fac12c8f7a7009e63efee3fd21674cf530c342cbefe23640167239b17c7492ea,20,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G043-C01,oracle_plus_metadata,e0120a08502f980e08b2357fb231a61a7a7aae8ad0e32545ab20738818a4607c,26,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G043-C01,oracle_lengthened,e26c78a9f9a2923970d0e05ae23a99db0aa0d5aa23f92b9d1ab93678e0104fce,82,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G043-C01,oracle_plus_metadata_lengthened,4805c9a04bd36ddfcf5103b0047207b453a966ed586bdeb8f17a85348ee5104b,88,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G043-C01,raw_bm25_top1_chunk,1c999a3ea42b317fd55239d010ed4b86c3510ae86f6f234f35939379a602bf8b,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G043-C01,cleaned_bm25_top1_chunk,80ef804440f0df8d099d4ebff3b48b6707e5282ec2c1da5a86dfa4f890bb47a1,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G043-C01,canonicalized_best_sentence_top5,ef9180a7418a79c4739da256dd0e67b780cee936d149b49b101422266af7a248,24,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G043-C01,canonicalized_three_sentence_window_top5,878b02023fef50ccc5871225259a66a37565e5e7df021e4a69ca4b2dd87ad9d6,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G043-C02,oracle_clean,fac12c8f7a7009e63efee3fd21674cf530c342cbefe23640167239b17c7492ea,20,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G043-C02,oracle_plus_metadata,e0120a08502f980e08b2357fb231a61a7a7aae8ad0e32545ab20738818a4607c,26,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G043-C02,oracle_lengthened,e26c78a9f9a2923970d0e05ae23a99db0aa0d5aa23f92b9d1ab93678e0104fce,82,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G043-C02,oracle_plus_metadata_lengthened,4805c9a04bd36ddfcf5103b0047207b453a966ed586bdeb8f17a85348ee5104b,88,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G043-C02,raw_bm25_top1_chunk,1c999a3ea42b317fd55239d010ed4b86c3510ae86f6f234f35939379a602bf8b,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G043-C02,cleaned_bm25_top1_chunk,80ef804440f0df8d099d4ebff3b48b6707e5282ec2c1da5a86dfa4f890bb47a1,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G043-C02,canonicalized_best_sentence_top5,ef9180a7418a79c4739da256dd0e67b780cee936d149b49b101422266af7a248,24,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G043-C02,canonicalized_three_sentence_window_top5,878b02023fef50ccc5871225259a66a37565e5e7df021e4a69ca4b2dd87ad9d6,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G043-C03,oracle_clean,fac12c8f7a7009e63efee3fd21674cf530c342cbefe23640167239b17c7492ea,20,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G043-C03,oracle_plus_metadata,e0120a08502f980e08b2357fb231a61a7a7aae8ad0e32545ab20738818a4607c,26,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G043-C03,oracle_lengthened,e26c78a9f9a2923970d0e05ae23a99db0aa0d5aa23f92b9d1ab93678e0104fce,82,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G043-C03,oracle_plus_metadata_lengthened,4805c9a04bd36ddfcf5103b0047207b453a966ed586bdeb8f17a85348ee5104b,88,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G043-C03,raw_bm25_top1_chunk,1c999a3ea42b317fd55239d010ed4b86c3510ae86f6f234f35939379a602bf8b,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G043-C03,cleaned_bm25_top1_chunk,80ef804440f0df8d099d4ebff3b48b6707e5282ec2c1da5a86dfa4f890bb47a1,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G043-C03,canonicalized_best_sentence_top5,ef9180a7418a79c4739da256dd0e67b780cee936d149b49b101422266af7a248,24,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G043-C03,canonicalized_three_sentence_window_top5,878b02023fef50ccc5871225259a66a37565e5e7df021e4a69ca4b2dd87ad9d6,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G043-C04,oracle_clean,fac12c8f7a7009e63efee3fd21674cf530c342cbefe23640167239b17c7492ea,20,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G043-C04,oracle_plus_metadata,e0120a08502f980e08b2357fb231a61a7a7aae8ad0e32545ab20738818a4607c,26,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G043-C04,oracle_lengthened,e26c78a9f9a2923970d0e05ae23a99db0aa0d5aa23f92b9d1ab93678e0104fce,82,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G043-C04,oracle_plus_metadata_lengthened,4805c9a04bd36ddfcf5103b0047207b453a966ed586bdeb8f17a85348ee5104b,88,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G043-C04,raw_bm25_top1_chunk,1c999a3ea42b317fd55239d010ed4b86c3510ae86f6f234f35939379a602bf8b,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G043-C04,cleaned_bm25_top1_chunk,80ef804440f0df8d099d4ebff3b48b6707e5282ec2c1da5a86dfa4f890bb47a1,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G043-C04,canonicalized_best_sentence_top5,ef9180a7418a79c4739da256dd0e67b780cee936d149b49b101422266af7a248,24,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G043-C04,canonicalized_three_sentence_window_top5,878b02023fef50ccc5871225259a66a37565e5e7df021e4a69ca4b2dd87ad9d6,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C01,oracle_clean,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C01,oracle_plus_metadata,f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C01,oracle_lengthened,4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C01,oracle_plus_metadata_lengthened,2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C01,raw_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C01,cleaned_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C01,canonicalized_best_sentence_top5,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C01,canonicalized_three_sentence_window_top5,12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C02,oracle_clean,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C02,oracle_plus_metadata,f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C02,oracle_lengthened,4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C02,oracle_plus_metadata_lengthened,2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C02,raw_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C02,cleaned_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C02,canonicalized_best_sentence_top5,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C02,canonicalized_three_sentence_window_top5,12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C03,oracle_clean,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C03,oracle_plus_metadata,f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C03,oracle_lengthened,4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C03,oracle_plus_metadata_lengthened,2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C03,raw_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C03,cleaned_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C03,canonicalized_best_sentence_top5,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C03,canonicalized_three_sentence_window_top5,12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G047-C04,oracle_clean,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G047-C04,oracle_plus_metadata,f3518fe5bf7c8077659411077ee100b4029f7d762442310cf244209012aa6900,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G047-C04,oracle_lengthened,4a314b4a14cc188d46b5657870df9ebf35414a9098c9f80ebc60b603ac544da2,84,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G047-C04,oracle_plus_metadata_lengthened,2fb2d35b9da32dab6521593ad268d9fe3e0ea8922ee8c27c0d160dd238ffd63f,96,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G047-C04,raw_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G047-C04,cleaned_bm25_top1_chunk,b681c4eca34e52a864ce3a37b61e624fd958c6d3e23dac2aca3f2724a445191b,70,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G047-C04,canonicalized_best_sentence_top5,13c3bfea715243eb5138ccf33e81cdfe7057f84807f16ea787f76060e9979814,12,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G047-C04,canonicalized_three_sentence_window_top5,12293061ca47e155134fc3e922f080b4698c7a3cfcabc17aab0907e117ab021e,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G051-C01,oracle_clean,6cf9b7ee693d8ab6538934520def322aa582ff241126f17a6742a88036fc0046,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G051-C01,oracle_plus_metadata,7455b625f4f97fd37ed235d1b95bfeeec13ec6589329858498e829bc7c72469c,53,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G051-C01,oracle_lengthened,1c118fb2c394761e5505893bbd21954926b4ab74061f93d677b36b4ba3c9dc95,109,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G051-C01,oracle_plus_metadata_lengthened,c6c1f9af774123dc121186dfabc0fdafede51cbb6ed84e15892224a4f7823548,123,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G051-C01,raw_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G051-C01,cleaned_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G051-C01,canonicalized_best_sentence_top5,8b559b8545d665ff506f0dcb2836a283742395233136c91580328f9447bcda57,9,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G051-C01,canonicalized_three_sentence_window_top5,a0ada99259fc8d6a9a96319ec542c0d5d728c9f2e1e318f87d3c0ff28141e3f3,20,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G051-C02,oracle_clean,6cf9b7ee693d8ab6538934520def322aa582ff241126f17a6742a88036fc0046,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G051-C02,oracle_plus_metadata,7455b625f4f97fd37ed235d1b95bfeeec13ec6589329858498e829bc7c72469c,53,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G051-C02,oracle_lengthened,6c0ee8521db440862a9fe7d4cc88c440f6ceee81cf83d7df1a4250827f99fc84,103,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G051-C02,oracle_plus_metadata_lengthened,2ead96d8edceacfb0ffca89b3765326abf9d2252dfeb0b246401831601936e22,117,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G051-C02,raw_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G051-C02,cleaned_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G051-C02,canonicalized_best_sentence_top5,73ec8898147494ceadd03fdb121538a89ce3a08910bf0a64037fe89babeaaef9,36,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G051-C02,canonicalized_three_sentence_window_top5,38960cd7c9da9e579f0e21ea0ef38cc6699e056206634d6bc8bfd642f554940c,53,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G051-C03,oracle_clean,6cf9b7ee693d8ab6538934520def322aa582ff241126f17a6742a88036fc0046,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G051-C03,oracle_plus_metadata,7455b625f4f97fd37ed235d1b95bfeeec13ec6589329858498e829bc7c72469c,53,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G051-C03,oracle_lengthened,6c0ee8521db440862a9fe7d4cc88c440f6ceee81cf83d7df1a4250827f99fc84,103,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G051-C03,oracle_plus_metadata_lengthened,2ead96d8edceacfb0ffca89b3765326abf9d2252dfeb0b246401831601936e22,117,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G051-C03,raw_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G051-C03,cleaned_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G051-C03,canonicalized_best_sentence_top5,73ec8898147494ceadd03fdb121538a89ce3a08910bf0a64037fe89babeaaef9,36,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G051-C03,canonicalized_three_sentence_window_top5,38960cd7c9da9e579f0e21ea0ef38cc6699e056206634d6bc8bfd642f554940c,53,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G051-C04,oracle_clean,6cf9b7ee693d8ab6538934520def322aa582ff241126f17a6742a88036fc0046,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G051-C04,oracle_plus_metadata,7455b625f4f97fd37ed235d1b95bfeeec13ec6589329858498e829bc7c72469c,53,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G051-C04,oracle_lengthened,1c118fb2c394761e5505893bbd21954926b4ab74061f93d677b36b4ba3c9dc95,109,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G051-C04,oracle_plus_metadata_lengthened,c6c1f9af774123dc121186dfabc0fdafede51cbb6ed84e15892224a4f7823548,123,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G051-C04,raw_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G051-C04,cleaned_bm25_top1_chunk,85b7353342fe2ef5b4d5df58824f5b7a0b50b9b5c98cb964e06251f184c53603,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G051-C04,canonicalized_best_sentence_top5,af0698dfdfa6c58fb5e88548755492b75e83a827907cb3fe6a761f2b982409b6,20,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G051-C04,canonicalized_three_sentence_window_top5,8cd414e5cb6d3355b2149aa7e8742823047bc23440fd99a35329dd365a2552cb,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G052-C01,oracle_clean,2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G052-C01,oracle_plus_metadata,ae76133cb1a9a7e640b7d74b631a40c275887be21212c49ad7f874d689fac8ba,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G052-C01,oracle_lengthened,d96ab4d82b8a7e7f158698c08c560c171dc10fbac09de5b7f39f92b1dd24e07a,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G052-C01,oracle_plus_metadata_lengthened,9f9ccf8ba7d481fd47a96688a0bd3cc713170304e67d692649831c2a42a1ce3a,109,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G052-C01,raw_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G052-C01,cleaned_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G052-C01,canonicalized_best_sentence_top5,40ae8940f9647a17567563cc8da4d3754c47ea72e879878af269d9bf8e180223,15,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G052-C01,canonicalized_three_sentence_window_top5,3b5e9ac4780db87f2ef40b24a4693c346e2f5fd44f376f2126e92ac199d00564,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G052-C02,oracle_clean,2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G052-C02,oracle_plus_metadata,ae76133cb1a9a7e640b7d74b631a40c275887be21212c49ad7f874d689fac8ba,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G052-C02,oracle_lengthened,d96ab4d82b8a7e7f158698c08c560c171dc10fbac09de5b7f39f92b1dd24e07a,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G052-C02,oracle_plus_metadata_lengthened,9f9ccf8ba7d481fd47a96688a0bd3cc713170304e67d692649831c2a42a1ce3a,109,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G052-C02,raw_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G052-C02,cleaned_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G052-C02,canonicalized_best_sentence_top5,40ae8940f9647a17567563cc8da4d3754c47ea72e879878af269d9bf8e180223,15,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G052-C02,canonicalized_three_sentence_window_top5,3b5e9ac4780db87f2ef40b24a4693c346e2f5fd44f376f2126e92ac199d00564,52,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G052-C03,oracle_clean,2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G052-C03,oracle_plus_metadata,ae76133cb1a9a7e640b7d74b631a40c275887be21212c49ad7f874d689fac8ba,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G052-C03,oracle_lengthened,37238b57879d9b29d80aaa0c173428da323fad6431734127d6ae3bd60f9b3759,62,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G052-C03,oracle_plus_metadata_lengthened,943369ff32eefd5a575e858e426ee785da789a89fdde67349aad4b718b552222,75,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G052-C03,raw_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G052-C03,cleaned_bm25_top1_chunk,1fd2cb0b311018e252ed27050b1f3594526ec6ac55f361a23f31e83cfe2279db,74,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G052-C03,canonicalized_best_sentence_top5,27b8032ae217824f36028851f204bfde4ab4ca60e015cec1316c268d29c639e3,9,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G052-C03,canonicalized_three_sentence_window_top5,b51b833a961e916bb6f98612b20c4af6b441652c879b7557fc4f69c0a04c23a4,87,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G052-C04,oracle_clean,2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G052-C04,oracle_plus_metadata,ae76133cb1a9a7e640b7d74b631a40c275887be21212c49ad7f874d689fac8ba,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G052-C04,oracle_lengthened,26cace0975a18acd339fa47bef762c9b305dee86caca07ccd2a84c04b5ca5323,52,candidate_csv.evidence_text + adjacent_chunk,True,False,True
