candidate_id,sent_global_idx,sentence_text,claim_text
SBV2-ALL92-G055-C03,9,"17-mile segment of I-24 on March 8, 2024.",The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,10,"The MARL-based VSL control system is continuously operating on I-24 today, affecting nearly 160,000 daily commuters. different operating conditions, such as traffic demand levels and driver compliance rates. • We deploy the MARL-based VSL controllers in the field: We augment the MARL-based VSL controllers with invalid action masking and safety guards regulated by real-world constraints.",The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,11,The assessment results reveal that up to 98% of the MARL-based polic,The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,12,"Map overview of the deployed MARL-based VSL control system on I-24, with the left direction heading towards downtown Nashville and the right towards Murfreesboro.",The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,13,The radar detection system (RDS) units are distributed along the corridor to provide real-time traffic state data for MARL-based control algorithm.,The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,14,The VSL controllers are changing speed limits every 30 seconds.,The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C03,15,"The overlapping segment shaded in red (from mile marker 58.7 to mile marker 62.7) is covered by I-24 MOTION, an ult",The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,0,"Map overview of the deployed MARL-based VSL control system on I-24, with the left direction heading towards downtown Nashville and the right towards Murfreesboro.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,1,The radar detection system (RDS) units are distributed along the corridor to provide real-time traffic state data for MARL-based control algorithm.,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,2,The VSL controllers are changing speed limits every 30 seconds.,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,3,"The overlapping segment shaded in red (from mile marker 58.7 to mile marker 62.7) is covered by I-24 MOTION, an ult",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,4,26% and 50% for the controlled corridor based on a year-toyear before-after analysis.,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,5,"Compared to our preliminary work , which primarily describes the design and deployment of the MARL-based VSL controllers, the extensions in this work are as follows.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,6,"First, we present more technical details from training in simulation to the final deployment.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,7,"Second, we evaluate and compare the proactive warning performance of the deployed MARL-based algorithm against the previously implemented benchmark",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,8,"17-mile segment of I-24 on March 8, 2024.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,9,"The MARL-based VSL control system is continuously operating on I-24 today, affecting nearly 160,000 daily commuters. different operating conditions, such as traffic demand levels and driver compliance rates. • We deploy the MARL-based VSL controllers in the field: We augment the MARL-based VSL controllers with invalid action masking and safety guards regulated by real-world constraints.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,10,The assessment results reveal that up to 98% of the MARL-based polic,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,11,The resulting video data is processed by object detection and tracking algorithms to generate the trajectory data for individual vehicles on I-24 .,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,12,"The large-scale trajectory dataset generated by I-24 MOTION can be used to understand the impact of traffic control strategies and the corresponding human behavior, providing a new opportunity to design more effective traffic control algorithms.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,13,"In this study, I-24 MOTION dataset will be used to evaluate the proactive warning ef",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,14,"1 Real-World Deployment and Assessment of a Multi-Agent Reinforcement Learning-Based Variable Speed Limit Control System Yuhang Zhang†∗, Zhiyao Zhang†, Junyi Ji†, Marcos Qui˜nones-Grueiro†, William Barbour†, Derek Gloudemans†, Gergely Zach´ar†, Clay Weston‡, Gautam Biswas†, Daniel B.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G055-C04,15,"Work† Abstract—This article presents the first field deployment of a multi-agent reinforcement learning (MARL) based variable speed limit (VSL) control system on Interstate 24 (I-24) near Nashville, Tennessee.",The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.
SBV2-ALL92-G057-C01,0,Uniform Traffic Control Devices (MUTCD) specifies a maximum permissible speed limit differential of 10 miles per hour (mph) between each pair of VSL controllers that are part of a group indicating slowdown traffic patterns .,"The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,1,"For example, pointing at the downstream of traffic, a sequence of speed limits set at mph complies with this regulation, whereas mph does not, as it features a differential of 20 mph, exceeding the permissible maximum.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,2,Although our safety rewa,"The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,3,"ai t = 70 and oi t ≥othred ai t Otherwise , (4) where clip(a, ·, b) represents a clipping function that limits its output within the bounds a and b, f(·) is a mapping function to map the input to the nearest multiple of 10 that is greater than the input, othred is the occupancy threshold, determining when to apply this mapping when agents are selecting 70 mph.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,4,"This mapping primarily targets adjustments at the speed limits of 30 and 70 mph, where significant deviations from actual traffic speed a","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,5,"5 permissible speed limit differential for slowing down, set at 10 mph.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,6,"Note that there are no differential constraints on speed limits indicating speed-up patterns. 2) Speed-Matching Constraint: As an operating requirement from the Traffic Management Center (TMC), the posted speed limits should not significantly deviate from actual traffic speeds.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,7,"This requirement allows the speed limits to be easily explained to motorists, even if it prevents more exotic wave dissipation designs from being i","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,8,limit by more than an allowable maximum deviation.,"The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,9,"Considering all of the situations to be warned (i.e., traffic is slower than 30 mph), the Successful Warning Rate (SWR) is: SWR = # of Successful Warning # of Situation to be Warned, (7) and the missed warning rate is the complement of SWR.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,10,"Considering all of the times a warning is posted (i.e., a gantry posts 30 mph), the False Warning Rate (FWR) is defined as: FWR = # of False Warning # of Warning .","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,11,(8) On our deployment 30 mph is the minimum,"The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,12,"network have a maximum speed limit of 70 mph, others are capped at 65 or 55 mph.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,13,"In addition, the traffic operators at the TMC may set customized maximum speed limits during special events, such as during roadway construction.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,14,"Proposed Safety Guard: To ensure adherence to this constraint while maintaining homogeneous MARL settings for scalability, we employ a clipping function to ensure that posted speed limits do not exceed the allowable maximum for any segment.","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C01,15,"Specifically, for any generate","The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
SBV2-ALL92-G057-C02,0,Uniform Traffic Control Devices (MUTCD) specifies a maximum permissible speed limit differential of 10 miles per hour (mph) between each pair of VSL controllers that are part of a group indicating slowdown traffic patterns .,"The regulation example treats [70, 60, 40] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential."
