candidate_id,selector,selected_text,selected_chunk_id,selected_rank,n_words,selection_score,reason
SBV2-ALL92-G093-C01,bm25_top1_raw,"faster, as shown in the previous section. We confirm that H-MARL Meta performs better than H-MARL Collective across all adversaries. Interestingly, it is also more effective than the MARL Centralized Critic method. Even though the centralized critic was trained jointly, using the global state, it is unable to utilize the shared information effectively on the individual actors during evaluation. This limitation of centralized critic policies has been previously investigated in the literature [30]",CYB-009_p11_c1,1,73,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G093-C02,bm25_top1_raw,"faster, as shown in the previous section. We confirm that H-MARL Meta performs better than H-MARL Collective across all adversaries. Interestingly, it is also more effective than the MARL Centralized Critic method. Even though the centralized critic was trained jointly, using the global state, it is unable to utilize the shared information effectively on the individual actors during evaluation. This limitation of centralized critic policies has been previously investigated in the literature [30]",CYB-009_p11_c1,1,73,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G093-C03,bm25_top1_raw,"faster, as shown in the previous section. We confirm that H-MARL Meta performs better than H-MARL Collective across all adversaries. Interestingly, it is also more effective than the MARL Centralized Critic method. Even though the centralized critic was trained jointly, using the global state, it is unable to utilize the shared information effectively on the individual actors during evaluation. This limitation of centralized critic policies has been previously investigated in the literature [30]",CYB-009_p11_c1,1,73,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G093-C04,bm25_top1_raw,"faster, as shown in the previous section. We confirm that H-MARL Meta performs better than H-MARL Collective across all adversaries. Interestingly, it is also more effective than the MARL Centralized Critic method. Even though the centralized critic was trained jointly, using the global state, it is unable to utilize the shared information effectively on the individual actors during evaluation. This limitation of centralized critic policies has been previously investigated in the literature [30]",CYB-009_p11_c1,1,73,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G094-C01,bm25_top1_raw,"Quantitative Resilience Modeling for Autonomous Cyber Defense Xavier Cadet1,†, Simona Boboila2,†, Edward Koh1, Peter Chin1, Alina Oprea2 1Dartmouth College 2Northeastern University † Equal contribution Abstract Cyber resilience is the ability of a system to recover from an attack with minimal impact on system operations. However, characterizing a network’s resilience under a cyber attack is challenging, as there are no formal definitions of resilience applicable to diverse net- work topologies a",CYB-010_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G094-C02,bm25_top1_raw,"Quantitative Resilience Modeling for Autonomous Cyber Defense Xavier Cadet1,†, Simona Boboila2,†, Edward Koh1, Peter Chin1, Alina Oprea2 1Dartmouth College 2Northeastern University † Equal contribution Abstract Cyber resilience is the ability of a system to recover from an attack with minimal impact on system operations. However, characterizing a network’s resilience under a cyber attack is challenging, as there are no formal definitions of resilience applicable to diverse net- work topologies a",CYB-010_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G094-C03,bm25_top1_raw,"Quantitative Resilience Modeling for Autonomous Cyber Defense Xavier Cadet1,†, Simona Boboila2,†, Edward Koh1, Peter Chin1, Alina Oprea2 1Dartmouth College 2Northeastern University † Equal contribution Abstract Cyber resilience is the ability of a system to recover from an attack with minimal impact on system operations. However, characterizing a network’s resilience under a cyber attack is challenging, as there are no formal definitions of resilience applicable to diverse net- work topologies a",CYB-010_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G094-C04,bm25_top1_raw,"Quantitative Resilience Modeling for Autonomous Cyber Defense Xavier Cadet1,†, Simona Boboila2,†, Edward Koh1, Peter Chin1, Alina Oprea2 1Dartmouth College 2Northeastern University † Equal contribution Abstract Cyber resilience is the ability of a system to recover from an attack with minimal impact on system operations. However, characterizing a network’s resilience under a cyber attack is challenging, as there are no formal definitions of resilience applicable to diverse net- work topologies a",CYB-010_p1_c0,1,70,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G098-C01,bm25_top1_raw,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation. We train a Transformer-based policy on the Yawning Titan cyber-security simulation environment and test its generalisation capabilities across various network topo",CYB-011_p1_c1,1,67,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G098-C02,bm25_top1_raw,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation. We train a Transformer-based policy on the Yawning Titan cyber-security simulation environment and test its generalisation capabilities across various network topo",CYB-011_p1_c1,1,67,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G098-C03,bm25_top1_raw,"of nodes. This may be, in part, due to the nature of the reward function defined as the proportion of non-compromised nodes at time t. Since the skill and behaviour of the red agent are unchanged, this naturally means that a lower proportion of nodes will be compromised on a given time step, and thus rewards for the blue agent will be higher in larger environments. Nevertheless, the Stable Baselines 3 agent trained on randomly generated networks still does comparatively poorly, and struggles to ",CYB-011_p15_c2,1,84,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G098-C04,bm25_top1_raw,"of nodes. This may be, in part, due to the nature of the reward function defined as the proportion of non-compromised nodes at time t. Since the skill and behaviour of the red agent are unchanged, this naturally means that a lower proportion of nodes will be compromised on a given time step, and thus rewards for the blue agent will be higher in larger environments. Nevertheless, the Stable Baselines 3 agent trained on randomly generated networks still does comparatively poorly, and struggles to ",CYB-011_p15_c2,1,84,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G099-C01,bm25_top1_raw,Entity-based Reinforcement Learning for Autonomous Cyber Defence Isaac Symes Thompson The Alan Turing Institute London isymesthompson@turing.ac.uk Alberto Caron The Alan Turing Institute London acaron@turing.ac.uk Vasilios Mavroudis The Alan Turing Institute London vmavroudis@turing.ac.uk Chris Hicks The Alan Turing Institute London chicks@turing.ac.uk Abstract A significant challenge for autonomous cyber defence is ensuring a defensive agent’s ability to generalise across diverse network topolo,CYB-011_p1_c0,1,60,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G099-C02,bm25_top1_raw,Entity-based Reinforcement Learning for Autonomous Cyber Defence Isaac Symes Thompson The Alan Turing Institute London isymesthompson@turing.ac.uk Alberto Caron The Alan Turing Institute London acaron@turing.ac.uk Vasilios Mavroudis The Alan Turing Institute London vmavroudis@turing.ac.uk Chris Hicks The Alan Turing Institute London chicks@turing.ac.uk Abstract A significant challenge for autonomous cyber defence is ensuring a defensive agent’s ability to generalise across diverse network topolo,CYB-011_p1_c0,1,60,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G099-C03,bm25_top1_raw,Entity-based Reinforcement Learning for Autonomous Cyber Defence Isaac Symes Thompson The Alan Turing Institute London isymesthompson@turing.ac.uk Alberto Caron The Alan Turing Institute London acaron@turing.ac.uk Vasilios Mavroudis The Alan Turing Institute London vmavroudis@turing.ac.uk Chris Hicks The Alan Turing Institute London chicks@turing.ac.uk Abstract A significant challenge for autonomous cyber defence is ensuring a defensive agent’s ability to generalise across diverse network topolo,CYB-011_p1_c0,1,60,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G099-C04,bm25_top1_raw,Entity-based Reinforcement Learning for Autonomous Cyber Defence Isaac Symes Thompson The Alan Turing Institute London isymesthompson@turing.ac.uk Alberto Caron The Alan Turing Institute London acaron@turing.ac.uk Vasilios Mavroudis The Alan Turing Institute London vmavroudis@turing.ac.uk Chris Hicks The Alan Turing Institute London chicks@turing.ac.uk Abstract A significant challenge for autonomous cyber defence is ensuring a defensive agent’s ability to generalise across diverse network topolo,CYB-011_p1_c0,1,60,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G106-C01,bm25_top1_raw,"vulnerable to overfitting due to high sample dependence. To mitigate this, we employed an early-stopping strategy. We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g. Policy Optimization and Agent Configuration. Given state",DT-002_p22_c1,1,77,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G106-C02,bm25_top1_raw,"Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT Simulation Configuration. The metabolic network was configured to test various max enzymatic reaction rates (e.g., vmax,P DH, vmax,CS) and substrate affinities (e.g., Km,GLC, Km,GLU); see the detailed model in Appendix H and Wang et al. [2023]. The number of calibration parameters varied in three case study settings with 20, 30, and 40 parameters. For each case study, we initialized the digital twin by running five exper",DT-002_p22_c0,1,75,0.0,raw_top1_chunk_no_selection
SBV2-ALL92-G106-C03,bm25_top1_raw,"Digital Twin Calibration with Model-Based Reinforcement Learning A PREPRINT Simulation Configuration. The metabolic network was configured to test various max enzymatic reaction rates (e.g., vmax,P DH, vmax,CS) and substrate affinities (e.g., Km,GLC, Km,GLU); see the detailed model in Appendix H and Wang et al. [2023]. The number of calibration parameters varied in three case study settings with 20, 30, and 40 parameters. For each case study, we initialized the digital twin by running five exper",DT-002_p22_c0,1,75,0.0,raw_top1_chunk_no_selection
