candidate_id,rank,page_number,section_hint,text_sha256,n_words,bm25_score
SBV2-ALL92-G178-C04,1,2,unknown,1716c058782273c27b61c27fdc305f7b9ca9dadfe644078505b517ea9f6f2f9a,18,65.571853
SBV2-ALL92-G178-C04,2,1,unknown,498d8db67b140fddccb8143d033fa06a5b66b951eeb57d45bed246258307f9a6,16,60.479309
SBV2-ALL92-G178-C04,3,6,unknown,5a80a7843b40dd5c8ea83866865b5935d210cc18493e64444839af966cee8293,25,24.916899
SBV2-ALL92-G180-C01,1,26,unknown,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,58.324311
SBV2-ALL92-G180-C01,2,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G180-C01,3,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G180-C02,1,26,unknown,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,58.324311
SBV2-ALL92-G180-C02,2,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G180-C02,3,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G180-C03,1,26,unknown,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,40.614774
SBV2-ALL92-G180-C03,2,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,29.482858
SBV2-ALL92-G180-C03,3,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,29.482858
SBV2-ALL92-G180-C04,1,26,unknown,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,52.765118
SBV2-ALL92-G180-C04,2,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G180-C04,3,26,unknown,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,34.753463
SBV2-ALL92-G185-C01,1,1,unknown,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,53.385465
SBV2-ALL92-G185-C01,2,1,unknown,fb349db064349773a5776b893506528a456b6e243c801b8f8624587c80d810c5,24,23.947391
SBV2-ALL92-G185-C01,3,7,discussion,9e75ba80d8fdef5fcfdd3fe3942a957967d732f94865a589e8326a25fb14a796,15,21.903041
SBV2-ALL92-G185-C02,1,1,unknown,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,47.58925
SBV2-ALL92-G185-C02,2,1,unknown,fb349db064349773a5776b893506528a456b6e243c801b8f8624587c80d810c5,24,23.947391
SBV2-ALL92-G185-C02,3,1,abstract,4c32f57ca56c0c21c44e522c59d471602a7cc7187768e39202682f9261492737,17,20.248381
SBV2-ALL92-G185-C03,1,1,unknown,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,39.078428
SBV2-ALL92-G185-C03,2,7,discussion,9e75ba80d8fdef5fcfdd3fe3942a957967d732f94865a589e8326a25fb14a796,15,21.903041
SBV2-ALL92-G185-C03,3,1,method,0943c127e7852dcc983466634df0090c154360074c71b699939599ebba79bdd3,14,19.109309
SBV2-ALL92-G185-C04,1,1,unknown,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,38.20991
SBV2-ALL92-G185-C04,2,1,method,0943c127e7852dcc983466634df0090c154360074c71b699939599ebba79bdd3,14,19.109309
SBV2-ALL92-G185-C04,3,1,unknown,fb349db064349773a5776b893506528a456b6e243c801b8f8624587c80d810c5,24,18.913426
SBV2-ALL92-G186-C01,1,1,unknown,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,74.767549
SBV2-ALL92-G186-C01,2,8,unknown,bc7aaf07d8d3b079a55ee41bd4e7cac9fe324139142ca6bced3d3fe8b075d05e,14,25.080465
SBV2-ALL92-G186-C01,3,20,unknown,4d5a77eb394863842d7bcde104ad3b819654860d767ab8163f06d6117b1aa2ad,7,22.074367
SBV2-ALL92-G186-C02,1,1,unknown,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,74.767549
SBV2-ALL92-G186-C02,2,8,unknown,bc7aaf07d8d3b079a55ee41bd4e7cac9fe324139142ca6bced3d3fe8b075d05e,14,25.080465
SBV2-ALL92-G186-C02,3,20,unknown,4d5a77eb394863842d7bcde104ad3b819654860d767ab8163f06d6117b1aa2ad,7,22.074367
SBV2-ALL92-G186-C03,1,1,unknown,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,67.194278
SBV2-ALL92-G186-C03,2,8,unknown,bc7aaf07d8d3b079a55ee41bd4e7cac9fe324139142ca6bced3d3fe8b075d05e,14,25.080465
SBV2-ALL92-G186-C03,3,1,result,1ba65d1749e4df1def9633c08eedffc49f82bb8c8be6a61c6e11c0ee34b99820,32,22.417892
SBV2-ALL92-G186-C04,1,1,unknown,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,50.197231
SBV2-ALL92-G186-C04,2,8,unknown,bc7aaf07d8d3b079a55ee41bd4e7cac9fe324139142ca6bced3d3fe8b075d05e,14,25.080465
SBV2-ALL92-G186-C04,3,20,unknown,4d5a77eb394863842d7bcde104ad3b819654860d767ab8163f06d6117b1aa2ad,7,22.074367
SBV2-ALL92-G187-C01,1,1,unknown,836eb39e001d45aec29a839ec4c243153c420f2feca143d40e5f9aedd1de19e1,40,27.224661
SBV2-ALL92-G187-C01,2,4,unknown,0b5f276602ea778f1174a16d2585fb913a8d90078dc7e737c132794159c8f703,19,25.154711
SBV2-ALL92-G187-C01,3,8,unknown,458c3612335d92fe41d625240cc4d0809af7491ab3a82aee6910d04bd8f6b1be,17,23.828119
SBV2-ALL92-G187-C02,1,21,result,5d4b20f96de6342ff31a1f725e3c48ef38e9295c49a5cee67569007d58175619,9,22.602777
SBV2-ALL92-G187-C02,2,1,unknown,836eb39e001d45aec29a839ec4c243153c420f2feca143d40e5f9aedd1de19e1,40,22.239023
SBV2-ALL92-G187-C02,3,29,result,c954029bcff818f3ea8a8bf9f8776e900be2d50148d91540c5dceccf78f2cf57,46,21.23622
SBV2-ALL92-G187-C03,1,21,result,5d4b20f96de6342ff31a1f725e3c48ef38e9295c49a5cee67569007d58175619,9,22.602777
SBV2-ALL92-G187-C03,2,29,result,c954029bcff818f3ea8a8bf9f8776e900be2d50148d91540c5dceccf78f2cf57,46,21.23622
SBV2-ALL92-G187-C03,3,27,unknown,7b00fc33fe377569e2c99bac31695462a0e74ae231aefcf8c281958657e975bb,26,21.076231
SBV2-ALL92-G187-C04,1,1,unknown,836eb39e001d45aec29a839ec4c243153c420f2feca143d40e5f9aedd1de19e1,40,27.224661
SBV2-ALL92-G187-C04,2,4,unknown,0b5f276602ea778f1174a16d2585fb913a8d90078dc7e737c132794159c8f703,19,25.154711
SBV2-ALL92-G187-C04,3,8,unknown,458c3612335d92fe41d625240cc4d0809af7491ab3a82aee6910d04bd8f6b1be,17,23.828119
SBV2-ALL92-G190-C01,1,1,unknown,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C01,2,1,introduction,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C01,3,4,unknown,e3d1d77f44297a8c8c92dfa2986dea0c10b0f91aaa958eeea609b4ab15ef187c,37,29.927199
SBV2-ALL92-G190-C02,1,1,unknown,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C02,2,1,introduction,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C02,3,5,unknown,c16a963a419a00bf7b778d5d1b6feb9cde3d0cbb78ce2da64320dc78b5843360,44,25.586946
SBV2-ALL92-G190-C03,1,1,unknown,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C03,2,1,introduction,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C03,3,4,unknown,e3d1d77f44297a8c8c92dfa2986dea0c10b0f91aaa958eeea609b4ab15ef187c,37,29.927199
SBV2-ALL92-G190-C04,1,1,unknown,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C04,2,1,introduction,ae36d259ab8d96c545b663ccc50a304c326aab78765871efa7db55e4a309a4da,15,31.362013
SBV2-ALL92-G190-C04,3,4,unknown,e3d1d77f44297a8c8c92dfa2986dea0c10b0f91aaa958eeea609b4ab15ef187c,37,23.334478
SBV2-ALL92-G193-C01,1,3,unknown,2b4f19e74dddde2b5da5dbc337bf50f8a73bc6bf028f958a7e62f25b2ebbf8a7,32,58.827965
SBV2-ALL92-G193-C01,2,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C01,3,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C02,1,3,unknown,2b4f19e74dddde2b5da5dbc337bf50f8a73bc6bf028f958a7e62f25b2ebbf8a7,32,51.055971
SBV2-ALL92-G193-C02,2,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C02,3,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C03,1,3,unknown,2b4f19e74dddde2b5da5dbc337bf50f8a73bc6bf028f958a7e62f25b2ebbf8a7,32,45.134039
SBV2-ALL92-G193-C03,2,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C03,3,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,24.308914
SBV2-ALL92-G193-C04,1,3,unknown,0e85b38244245b47917a7f153becb089434d746468d4dce64c7e6a022c52de06,26,30.064874
SBV2-ALL92-G193-C04,2,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,27.747572
SBV2-ALL92-G193-C04,3,2,unknown,813bba9cec6a4d7ef56774417ae98c93ba9040a19f161ba04efbc07aa08c86d3,16,27.747572
SBV2-ALL92-G196-C01,1,1,result,2719cd03144eac5beb2b9ae6a1487e9eeb2829d6790e51fc8e092955ad171286,21,49.198583
SBV2-ALL92-G196-C01,2,1,abstract,653a116949ae90d58174f2a50dc85f6646d6539cda7158f56ee1f922c2795a7d,19,42.134805
SBV2-ALL92-G196-C01,3,5,method,51a253dcd7c8b0815519fb3737c9cbf48228b379a5df052b319db7b61c6733be,61,29.881164
SBV2-ALL92-G196-C02,1,5,unknown,14adb2365374c746905da1c0fa5868f220d901236b878052ce1664c879b138fa,13,27.439137
SBV2-ALL92-G196-C02,2,1,unknown,a80a80b2ee37286e4f728758ba72866642912a86141abad5ccaa5f85da7d7a1c,5,23.075139
SBV2-ALL92-G196-C02,3,7,unknown,e38883f548157dc398ab7a90568046299a1646afa66273fd687181743db8c1a7,13,22.961064
SBV2-ALL92-G196-C03,1,7,unknown,e38883f548157dc398ab7a90568046299a1646afa66273fd687181743db8c1a7,13,22.961064
SBV2-ALL92-G196-C03,2,7,result,e38883f548157dc398ab7a90568046299a1646afa66273fd687181743db8c1a7,13,22.961064
SBV2-ALL92-G196-C03,3,1,abstract,653a116949ae90d58174f2a50dc85f6646d6539cda7158f56ee1f922c2795a7d,19,22.494215
SBV2-ALL92-G196-C04,1,15,unknown,98d296cb379add33034e90f5f6a168c1dc0447bce68f79fbb599eeffc86af8c6,43,19.871076
SBV2-ALL92-G196-C04,2,1,abstract,653a116949ae90d58174f2a50dc85f6646d6539cda7158f56ee1f922c2795a7d,19,18.153377
SBV2-ALL92-G196-C04,3,15,unknown,82f11b4b00268b21a3dce36bb27b542a8ef3017b8dc4a715a5e533ebf05de922,13,17.829594
SBV2-ALL92-G197-C01,1,1,result,6e51db30379023863dec94d5e6bc1d6476e036616e0c1280d4a45d8e15014b2e,72,22.942059
SBV2-ALL92-G197-C01,2,6,method,a61151e30fd582ea287d31e57348fabdb4a17ce6cf8e55d7c282f5ce9412fb68,6,20.043703
SBV2-ALL92-G197-C01,3,6,result,a61151e30fd582ea287d31e57348fabdb4a17ce6cf8e55d7c282f5ce9412fb68,6,20.043703
SBV2-ALL92-G197-C02,1,7,method,58b5e04f6ac2c877bd38bab97c6258113562b87973c4090bb9c049d1669aa7ed,18,27.851206
SBV2-ALL92-G197-C02,2,7,unknown,575de0adedaef53209db7698546e9339d85a21bc08af770c148aef5f9e2a304f,19,27.037567
SBV2-ALL92-G197-C02,3,14,unknown,23706ae1ab7d539fb78676ebdc37380e94687c796dee65d3f4c7fe964166e85f,28,25.930696
SBV2-ALL92-G197-C03,1,7,unknown,a77bfaed8f2b0d678de98ff520a1e63bfb93e0f36717302f7c59d72489db70b7,16,25.30105
SBV2-ALL92-G197-C03,2,7,result,e62976024d863611a640f252d44ec640df26e45117636f35e552c5272d20c673,19,23.822769
SBV2-ALL92-G197-C03,3,14,unknown,e10aa8cda13cf68c8293ea5a0e143021d1254683d5dadb1ddadc42aa28808d6f,17,22.13811
SBV2-ALL92-G197-C04,1,1,result,6e51db30379023863dec94d5e6bc1d6476e036616e0c1280d4a45d8e15014b2e,72,22.942059
SBV2-ALL92-G197-C04,2,6,method,a61151e30fd582ea287d31e57348fabdb4a17ce6cf8e55d7c282f5ce9412fb68,6,20.043703
SBV2-ALL92-G197-C04,3,6,result,a61151e30fd582ea287d31e57348fabdb4a17ce6cf8e55d7c282f5ce9412fb68,6,20.043703
SBV2-ALL92-G198-C01,1,1,abstract,5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,34,44.608285
SBV2-ALL92-G198-C01,2,14,unknown,c0a04e217ba4c3ab63cfaed8259828de478cc842db775197dd12f446d68da4c2,35,24.084544
SBV2-ALL92-G198-C01,3,1,abstract,aadf87c6f662a58a9105acf1923727f8d0ac4e18d208ede81a6e5a202a203cd4,35,21.783668
SBV2-ALL92-G198-C02,1,1,abstract,5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,34,39.363897
SBV2-ALL92-G198-C02,2,1,abstract,aadf87c6f662a58a9105acf1923727f8d0ac4e18d208ede81a6e5a202a203cd4,35,21.783668
SBV2-ALL92-G198-C02,3,5,unknown,4fefa510a3d54d335f2851f2aabe1c95a5af8b6855387a89f8f0d58afc983ce0,28,20.384272
SBV2-ALL92-G198-C03,1,1,abstract,5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,34,37.833428
SBV2-ALL92-G198-C03,2,2,unknown,808d9a5d04248dee8d1033ef8797a54b90b73399d1ee58a73342cbf493920678,16,22.965996
SBV2-ALL92-G198-C03,3,2,method,808d9a5d04248dee8d1033ef8797a54b90b73399d1ee58a73342cbf493920678,16,22.965996
SBV2-ALL92-G198-C04,1,1,abstract,5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,34,44.608285
SBV2-ALL92-G198-C04,2,14,unknown,c0a04e217ba4c3ab63cfaed8259828de478cc842db775197dd12f446d68da4c2,35,24.084544
SBV2-ALL92-G198-C04,3,1,abstract,aadf87c6f662a58a9105acf1923727f8d0ac4e18d208ede81a6e5a202a203cd4,35,21.783668
SBV2-ALL92-G205-C01,1,4,unknown,53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,61.170096
SBV2-ALL92-G205-C01,2,16,unknown,70ff176ac0fc922f9e2b6016d9f1e8c46e0af6c87085a02403bc94d72a3b2095,74,34.623302
SBV2-ALL92-G205-C01,3,16,unknown,b211034df1a8059ba09d4a9beca08016d720d38d84b7a5a7cf82a9373aeaa7df,32,33.599758
SBV2-ALL92-G205-C02,1,4,unknown,53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,58.046776
SBV2-ALL92-G205-C02,2,16,unknown,b211034df1a8059ba09d4a9beca08016d720d38d84b7a5a7cf82a9373aeaa7df,32,33.599758
SBV2-ALL92-G205-C02,3,16,unknown,70ff176ac0fc922f9e2b6016d9f1e8c46e0af6c87085a02403bc94d72a3b2095,74,33.057469
SBV2-ALL92-G205-C03,1,4,unknown,53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,44.826743
SBV2-ALL92-G205-C03,2,3,unknown,b6ceb1ea310efa558a1b834379bd09066f6acffc6d8a02fc268cc406fa802930,54,24.380095
SBV2-ALL92-G205-C03,3,4,unknown,4e875438496b44ea28326aa21c3385b03cbf1a8806539938bc369ed8171783c2,22,24.234158
SBV2-ALL92-G205-C04,1,4,unknown,53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,43.365007
SBV2-ALL92-G205-C04,2,16,unknown,b211034df1a8059ba09d4a9beca08016d720d38d84b7a5a7cf82a9373aeaa7df,32,30.47374
SBV2-ALL92-G205-C04,3,16,unknown,70ff176ac0fc922f9e2b6016d9f1e8c46e0af6c87085a02403bc94d72a3b2095,74,29.257379
SBV2-ALL92-G213-C01,1,2,method,40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,20.42533
SBV2-ALL92-G213-C01,2,2,unknown,9856120e1720b7104207d8eb26afe93947769e14b192f7fafdb5f17a9243636b,23,18.634318
SBV2-ALL92-G213-C01,3,20,unknown,6fb9b6c5a10aaaf2278e81f636f0f2c2e44e2804526e30858e24b4707b14357a,20,17.258283
SBV2-ALL92-G213-C02,1,2,method,40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,34.318014
SBV2-ALL92-G213-C02,2,2,unknown,9856120e1720b7104207d8eb26afe93947769e14b192f7fafdb5f17a9243636b,23,32.218064
SBV2-ALL92-G213-C02,3,20,unknown,6fb9b6c5a10aaaf2278e81f636f0f2c2e44e2804526e30858e24b4707b14357a,20,29.179276
SBV2-ALL92-G213-C03,1,1,unknown,ec49b0712a9fe86e8c09fef8c676a0f1604bff5a5ce5343d74103b4e32df95cf,41,29.699648
SBV2-ALL92-G213-C03,2,20,unknown,30d59e3e03b779337918a48621e310368ba22ec2237eeff10d221f3fc07e38cc,14,21.956055
SBV2-ALL92-G213-C03,3,20,unknown,30d59e3e03b779337918a48621e310368ba22ec2237eeff10d221f3fc07e38cc,14,21.956055
SBV2-ALL92-G213-C04,1,2,unknown,9856120e1720b7104207d8eb26afe93947769e14b192f7fafdb5f17a9243636b,23,18.634318
SBV2-ALL92-G213-C04,2,20,unknown,6fb9b6c5a10aaaf2278e81f636f0f2c2e44e2804526e30858e24b4707b14357a,20,17.258283
SBV2-ALL92-G213-C04,3,2,unknown,7b7605357444cdcc1c46fe6cf28b69b9ce482d3989967135c9d45ad839dc663e,56,17.138897
SBV2-ALL92-G214-C01,1,1,unknown,a1e5c2881e5b644ca93187a70bd08c24d085a20e211e783c3d0c82d7ef5081c4,42,31.664438
SBV2-ALL92-G214-C01,2,1,method,e74ce1c4900b4f6a3dbe18b7f8baadb45aa53c95de1f4dc80611e9882f053414,33,24.246361
SBV2-ALL92-G214-C01,3,6,result,01cae68e8c74fec533ead5edfecddd0190693dc7d8327831b95b1d7a8314196a,17,20.338219
SBV2-ALL92-G214-C02,1,1,unknown,a1e5c2881e5b644ca93187a70bd08c24d085a20e211e783c3d0c82d7ef5081c4,42,26.240955
SBV2-ALL92-G214-C02,2,11,unknown,c8821ff5536bd3c93004c443fe41f828921eb1bb2bfdb9db9ff31efd019577f1,30,19.027173
SBV2-ALL92-G214-C02,3,6,result,01cae68e8c74fec533ead5edfecddd0190693dc7d8327831b95b1d7a8314196a,17,17.154203
SBV2-ALL92-G214-C03,1,1,unknown,a1e5c2881e5b644ca93187a70bd08c24d085a20e211e783c3d0c82d7ef5081c4,42,19.165786
SBV2-ALL92-G214-C03,2,11,unknown,c8821ff5536bd3c93004c443fe41f828921eb1bb2bfdb9db9ff31efd019577f1,30,19.027173
SBV2-ALL92-G214-C03,3,3,unknown,b5d0e89dd83a264df47c1b722ab3cb40f6ddbf76a691f1ad759bee0aaae91ff5,14,17.497433
SBV2-ALL92-G214-C04,1,1,unknown,a1e5c2881e5b644ca93187a70bd08c24d085a20e211e783c3d0c82d7ef5081c4,42,21.351685
SBV2-ALL92-G214-C04,2,6,result,01cae68e8c74fec533ead5edfecddd0190693dc7d8327831b95b1d7a8314196a,17,20.338219
SBV2-ALL92-G214-C04,3,11,unknown,c8821ff5536bd3c93004c443fe41f828921eb1bb2bfdb9db9ff31efd019577f1,30,19.027173
SBV2-ALL92-G215-C01,1,5,discussion,64d4976a694f19bc0014305a7485d537327bc2622274def9135e406b0fb43a35,23,18.510492
SBV2-ALL92-G215-C01,2,13,unknown,5f537f6084996c4b7caa0b35d8074c3d78f159333c50b94237a72290ebb682a3,31,15.942505
SBV2-ALL92-G215-C01,3,5,unknown,4331aac308b509331a6fc4a10ba41ee45c4ab5a042cd73838e7e261351126a0d,20,14.997409
SBV2-ALL92-G215-C02,1,5,discussion,64d4976a694f19bc0014305a7485d537327bc2622274def9135e406b0fb43a35,23,18.510492
SBV2-ALL92-G215-C02,2,13,unknown,5f537f6084996c4b7caa0b35d8074c3d78f159333c50b94237a72290ebb682a3,31,15.942505
SBV2-ALL92-G215-C02,3,1,method,a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,70,14.891981
SBV2-ALL92-G215-C03,1,5,discussion,64d4976a694f19bc0014305a7485d537327bc2622274def9135e406b0fb43a35,23,18.510492
SBV2-ALL92-G215-C03,2,4,result,4a7db9707d0a6c4e556126de18aa6183eebc5b250e3d38d1091fd48ba5c18f6a,16,18.327518
SBV2-ALL92-G215-C03,3,11,unknown,2846cd5dc64c4055872ba44bc8b2d2feb182969603db829b1b23d8a91203ea30,20,18.327518
SBV2-ALL92-G215-C04,1,5,discussion,64d4976a694f19bc0014305a7485d537327bc2622274def9135e406b0fb43a35,23,18.510492
SBV2-ALL92-G215-C04,2,9,unknown,7b11e06aca8444d3de13c4410d959d33958c3d99776db65e31cbf61dc4635035,19,17.779382
SBV2-ALL92-G215-C04,3,14,unknown,a41e7eb997a83ffd598123ede41dc034df1ccbbf4f229618a8b49eddb68bd061,17,16.410433
SBV2-ALL92-G224-C01,1,8,result,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,42.427988
SBV2-ALL92-G224-C01,2,8,unknown,879f1a65876f07d8c5e68ebb0ecc7658362ff3624ea6cb9277772ef2682f314d,24,37.197478
SBV2-ALL92-G224-C01,3,6,result,07fd90aa718ad681dcd3d1da434ce45a4c5aedebe5f57c081fa9f02717a8d493,16,18.476137
SBV2-ALL92-G224-C02,1,8,result,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,42.427988
SBV2-ALL92-G224-C02,2,8,unknown,879f1a65876f07d8c5e68ebb0ecc7658362ff3624ea6cb9277772ef2682f314d,24,37.197478
SBV2-ALL92-G224-C02,3,8,unknown,eaefd13c974f5895c79da36dbaf2bf131c76ef0e0b640952a0e29ffde5bc67e6,28,21.267566
SBV2-ALL92-G224-C03,1,8,result,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,37.419475
SBV2-ALL92-G224-C03,2,8,unknown,879f1a65876f07d8c5e68ebb0ecc7658362ff3624ea6cb9277772ef2682f314d,24,31.815477
SBV2-ALL92-G224-C03,3,6,result,07fd90aa718ad681dcd3d1da434ce45a4c5aedebe5f57c081fa9f02717a8d493,16,18.476137
SBV2-ALL92-G224-C04,1,8,result,cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,29,37.419475
SBV2-ALL92-G224-C04,2,8,unknown,879f1a65876f07d8c5e68ebb0ecc7658362ff3624ea6cb9277772ef2682f314d,24,31.815477
SBV2-ALL92-G224-C04,3,6,result,07fd90aa718ad681dcd3d1da434ce45a4c5aedebe5f57c081fa9f02717a8d493,16,18.476137
SBV2-ALL92-G226-C01,1,2,abstract,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,23,67.969522
SBV2-ALL92-G226-C01,2,5,unknown,58239b87aeeede657b051e5429af8b3cff4d7fc4b63b256d935077dfe0487d02,33,24.007591
SBV2-ALL92-G226-C01,3,20,experiment,a67b9fbc355565029f6859c97d0f2097f86ec1ee1361d09e7b39cbf393e4f223,39,23.971401
SBV2-ALL92-G226-C02,1,2,abstract,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,23,67.969522
SBV2-ALL92-G226-C02,2,5,unknown,58239b87aeeede657b051e5429af8b3cff4d7fc4b63b256d935077dfe0487d02,33,24.007591
SBV2-ALL92-G226-C02,3,20,experiment,a67b9fbc355565029f6859c97d0f2097f86ec1ee1361d09e7b39cbf393e4f223,39,23.971401
SBV2-ALL92-G226-C03,1,2,abstract,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,23,67.969522
SBV2-ALL92-G226-C03,2,5,unknown,58239b87aeeede657b051e5429af8b3cff4d7fc4b63b256d935077dfe0487d02,33,24.007591
SBV2-ALL92-G226-C03,3,20,experiment,a67b9fbc355565029f6859c97d0f2097f86ec1ee1361d09e7b39cbf393e4f223,39,23.971401
SBV2-ALL92-G226-C04,1,2,abstract,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,23,67.969522
SBV2-ALL92-G226-C04,2,5,unknown,58239b87aeeede657b051e5429af8b3cff4d7fc4b63b256d935077dfe0487d02,33,24.007591
SBV2-ALL92-G226-C04,3,20,experiment,a67b9fbc355565029f6859c97d0f2097f86ec1ee1361d09e7b39cbf393e4f223,39,23.971401
SBV2-ALL92-G232-C01,1,9,experiment,6704de753cd1d2121ac493f2eec37be44f0fbfc8df32e277df7fbe063ea2d477,23,58.716604
SBV2-ALL92-G232-C01,2,9,unknown,f6af177140551e496fa93bba95d8a7d19af139b6afc101c534b7a960c5f471fc,36,19.161732
SBV2-ALL92-G232-C01,3,5,unknown,ab5a824e11a83429361b8bacfb238691dd7488f30f4308eea767dd7816471b5e,37,17.248809
SBV2-ALL92-G232-C02,1,9,experiment,6704de753cd1d2121ac493f2eec37be44f0fbfc8df32e277df7fbe063ea2d477,23,43.547195
SBV2-ALL92-G232-C02,2,9,unknown,f6af177140551e496fa93bba95d8a7d19af139b6afc101c534b7a960c5f471fc,36,19.161732
SBV2-ALL92-G232-C02,3,5,unknown,ab5a824e11a83429361b8bacfb238691dd7488f30f4308eea767dd7816471b5e,37,17.248809
SBV2-ALL92-G232-C03,1,9,experiment,6704de753cd1d2121ac493f2eec37be44f0fbfc8df32e277df7fbe063ea2d477,23,58.716604
SBV2-ALL92-G232-C03,2,9,experiment,473f49a63164adad26dd02dc6a35cf1715279aab83f63bb8d5ab1eb66a1a6c28,26,19.595616
