candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes
SBV2-ALL92-G064-C02,SBV2-ALL92-G064,AD-024-S1,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,5,pdf_page_5,metric_result,"Subsequently, we present the trajectory validation procedure using data collected from a reference vehicle equipped with a Global Navigation Satellite System (GNSS) receiver and an Inertial Measurement Unit (IMU), to evaluate the accuracy of vehicle detection, tracking, and sensor-derived trajectories.",719b6ba510a4a8a881b8dc71519b97c4d21a005a3746098f81fb847649483811,mild_scope_overclaim,issue,escalation,not_contradiction,"The paper presents trajectory validation with GNSS and IMU reference-vehicle data to evaluate vehicle detection, tracking, and multi-sensor calibration.",8f8ca36a474d7ebbca0afe9dcb3515e26fa5bcb1d9e288f5cd72a66fb1b5f81d,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G064-C03,SBV2-ALL92-G064,AD-024-S1,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,5,pdf_page_5,metric_result,"Subsequently, we present the trajectory validation procedure using data collected from a reference vehicle equipped with a Global Navigation Satellite System (GNSS) receiver and an Inertial Measurement Unit (IMU), to evaluate the accuracy of vehicle detection, tracking, and sensor-derived trajectories.",719b6ba510a4a8a881b8dc71519b97c4d21a005a3746098f81fb847649483811,strong_action_overclaim,issue,escalation,not_contradiction,"The paper presents trajectory validation with GNSS and IMU reference-vehicle data to evaluate vehicle detection, tracking, and crash-risk reductions.",61acd6130f034141fe9016addb48c3b1cc8d7d4e3f373424e83f4ecdeb527d6c,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G064-C04,SBV2-ALL92-G064,AD-024-S1,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,5,pdf_page_5,metric_result,"Subsequently, we present the trajectory validation procedure using data collected from a reference vehicle equipped with a Global Navigation Satellite System (GNSS) receiver and an Inertial Measurement Unit (IMU), to evaluate the accuracy of vehicle detection, tracking, and sensor-derived trajectories.",719b6ba510a4a8a881b8dc71519b97c4d21a005a3746098f81fb847649483811,contradiction_candidate,issue,non_escalation,contradiction,"The paper presents trajectory validation with simulated reference-vehicle trajectory data to evaluate vehicle detection, tracking, and sensor-derived trajectories.",466c84bb06e129d9f5cdca392b2dd93548edb5d5ce4a076ee2a04c42347457f7,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G065-C01,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,4,pdf_page_4,limitation,"These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3,supported,no_issue,non_escalation,not_contradiction,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and ground-truth sources for validation.",cfa07fb0e1c020a30ccda0456a3e2f1c2cc2a21bf201ade44b1b75411046270a,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G065-C02,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,4,pdf_page_4,limitation,"These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3,mild_scope_overclaim,issue,escalation,not_contradiction,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and weather sensing for validation.",85c034c1101320354fadfb2980abf28993a49d0965bd460eedb32b65cc803cef,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G065-C03,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,4,pdf_page_4,limitation,"These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3,strong_action_overclaim,issue,escalation,not_contradiction,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and network-wide safety forecasting.",5d1f2a962a402fc1aed03e2f7862827ce4d826ae6c54deac0c50033c5ce2c7ab,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G065-C04,SBV2-ALL92-G065,AD-024-S2,AD-024,autonomous_driving,Lessons Learned from Real-World Multi-Sensor Fusion for Work Zone Safety,https://arxiv.org/abs/2508.01599,2508.01599,pdfs/AD-024__2508.01599.pdf,4,pdf_page_4,limitation,"These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3,contradiction_candidate,issue,non_escalation,contradiction,"The field studies highlight design tradeoffs involving compute benchmarks, camera styling, annotation speed, map formatting, and dashboard layout for validation.",931523d4798821ab9bb27414da0ce7f14cc09a9dc133cc7fbee59feaf3b770e9,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.
SBV2-ALL92-G067-C01,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,supported,no_issue,non_escalation,not_contradiction,The AgentCyberRange study evaluates six frontier AI systems under matched prompts and matched computational budgets for the reported cyber-range comparison.,3f65fc9aae9ecbf11000a9929554d97c8687d64f01bd72bea3785b3dd2bbf567,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G067-C02,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,mild_scope_overclaim,issue,escalation,not_contradiction,"The AgentCyberRange study evaluates six frontier AI systems under matched prompts, budgets, and environment configurations for the reported cyber-range comparison.",7b6b27e92731ef13fd0879a1aba8b35834e7e108aafa9e8d70703cafd543f809,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G067-C03,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,strong_action_overclaim,issue,escalation,not_contradiction,"The AgentCyberRange study evaluates eight frontier AI systems under matched prompts, budgets, and repeated cyber-range trials for the reported cyber-range comparison.",96a80ba3e836f5a93a48810dddca702234a9a67668730dae6bcac827a73111ee,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G067-C04,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,experiment_setup,We evaluate six frontier AI systems under matched prompts and budgets.,8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383,contradiction_candidate,issue,non_escalation,contradiction,The AgentCyberRange study evaluates two frontier AI systems with separate prompts and separate computational budgets for the reported cyber-range comparison.,824a920f731893cb1f07eb1f2ef72957460ace22cabc926aed4b52a02d91e28e,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G068-C01,SBV2-ALL92-G068,CYB-001-S2,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,metric_result,"GPT-5.5 with Codex achieves the highest success rates, solving 16.1% of web exploitation tasks and 31.7% of post- exploitation tasks; with more concrete hints, these rates increase to 33.0% and 46.3%, respectively.",cc35e4cb0f7620402d55bc3ab4d7ac1d55b5f81e19acc5eee1e9b70f63316c57,supported,no_issue,non_escalation,not_contradiction,GPT-5.5 with Codex reports success rates of 16.1% on web-exploitation items and 31.7% on post-exploitation items in the reported AgentCyberRange results.,be0d1aa8aca160b733b946fb0a3dfd59d0a0c6b477c5ac44af478fd37ace88f0,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G068-C02,SBV2-ALL92-G068,CYB-001-S2,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,metric_result,"GPT-5.5 with Codex achieves the highest success rates, solving 16.1% of web exploitation tasks and 31.7% of post- exploitation tasks; with more concrete hints, these rates increase to 33.0% and 46.3%, respectively.",cc35e4cb0f7620402d55bc3ab4d7ac1d55b5f81e19acc5eee1e9b70f63316c57,mild_scope_overclaim,issue,escalation,not_contradiction,GPT-5.5 with Codex reports success rates of 33.0% on web-exploitation items and 46.3% on post-exploitation items in the reported AgentCyberRange results.,eb2c76cad95f55a7e0b163a9c38668adcc60740d30041e9eb346e1e7a64c6c0e,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G068-C03,SBV2-ALL92-G068,CYB-001-S2,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,metric_result,"GPT-5.5 with Codex achieves the highest success rates, solving 16.1% of web exploitation tasks and 31.7% of post- exploitation tasks; with more concrete hints, these rates increase to 33.0% and 46.3%, respectively.",cc35e4cb0f7620402d55bc3ab4d7ac1d55b5f81e19acc5eee1e9b70f63316c57,strong_action_overclaim,issue,escalation,not_contradiction,GPT-5.5 with Codex reports success rates above 50% on web-exploitation items and post-exploitation items in the reported AgentCyberRange results.,8fddc1d23fc51e64833330efd674f33a8702781a96ab4846e436e6af3bc4e963,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G068-C04,SBV2-ALL92-G068,CYB-001-S2,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,metric_result,"GPT-5.5 with Codex achieves the highest success rates, solving 16.1% of web exploitation tasks and 31.7% of post- exploitation tasks; with more concrete hints, these rates increase to 33.0% and 46.3%, respectively.",cc35e4cb0f7620402d55bc3ab4d7ac1d55b5f81e19acc5eee1e9b70f63316c57,contradiction_candidate,issue,non_escalation,contradiction,GPT-5.5 with Codex reports lower success rates than every evaluated system on web-exploitation and post-exploitation items in the reported AgentCyberRange results.,e23ec5aca5ed64fbd55d35d26671a51f905fd9b3fa109b5bbe74559994b2fdfd,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G069-C01,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,supported,no_issue,non_escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",d60bb063f569841addf6ae0f1bf44b61fad4049119311116e34262201427e6dc,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G069-C02,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,mild_scope_overclaim,issue,escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained mainly by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",3eee4cba69c037c8eaa504a6efbbc878b6ac8e21c8129d8f748766bf10c02dfe,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G069-C03,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,strong_action_overclaim,issue,escalation,not_contradiction,"Systematic evaluation of offensive capabilities remains constrained by missing open, reproducible, multi-host cyber-range infrastructure for frontier systems for reproducible multi-host cyber-range experiments.",d23a687d4f0e6ae6f3a28cd4e98dc42b478a46d0761e20c137d82a3a22675ae1,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
SBV2-ALL92-G069-C04,SBV2-ALL92-G069,CYB-001-S3,CYB-001,cyber_defense,AgentCyberRange,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,1,pdf_page_1,limitation,"However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f,contradiction_candidate,issue,non_escalation,contradiction,"Systematic evaluation of offensive capabilities benefits from broad access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.",bc9272d8d052de1af98aa9cdb0662f9b67b754949a6a5f94fe95cf384d081b1d,success,simclaim_four_variant_v1,ai_preannotated,False,,,True,source trace verified; candidate material
