candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G077-C03,"C-MADF reports precision 0.997, recall 0.961, F1-score 0.979, and dominant scores on intrusion-category breakdowns on the public CICIOT2023 benchmark.","[RANK=1][PDF=CYB-004][PAGE=20] splits. Table XII reports mean values across seeds. The observed standard deviation across seeds is below 0.02 for all reported metrics. Implementation and Reproducibility. All agents are implemented in Python using the PyTorch framework. For each method and random seed, we fix pseudorandom seeds across data shuffling, neural network initialization, and replay-buffer sampling to ensure experimental consistency. We further log training curves, selected hyperparameters, and per-seed metric summari",strong_action_overclaim,bm25_top1,CYB-004,CYB-004_p20_c3,1,20,True
SBV2-ALL92-G077-C04,"C-MADF reports precision 0.941, recall 0.905, and F1-score 0.941 compared with the listed baselines on the public CICIOT2023 benchmark.","[RANK=1][PDF=CYB-004][PAGE=20] splits. Table XII reports mean values across seeds. The observed standard deviation across seeds is below 0.02 for all reported metrics. Implementation and Reproducibility. All agents are implemented in Python using the PyTorch framework. For each method and random seed, we fix pseudorandom seeds across data shuffling, neural network initialization, and replay-buffer sampling to ensure experimental consistency. We further log training curves, selected hyperparameters, and per-seed metric summari",contradiction_candidate,bm25_top1,CYB-004,CYB-004_p20_c3,1,20,True
SBV2-ALL92-G079-C01,The Q-BIRD study evaluates the approach in a simulated IoV security environment with an adaptive attacker during the simulated IoV defense experiment.,"[RANK=1][PDF=CYB-005][PAGE=1] 1 Belief-Space Quantum-Inspired Reinforcement Learning for Partially Observable Autonomous Cyber Defense in the Internet of Vehicles Anwar Shah, Member, IEEE, Rohan Farooq, Member, IEEE, Sajid Anwer, Tallha Akram, Usman Ghous, Sajid Ullah Khan Abstract—The Internet of Vehicles (IoV) introduces a dynamic and adversarial security environment, where attackers adapt their strategies in response to defensive actions. Most existing intrusion detection systems for IoV rely on offline datasets and stati",supported,bm25_top1,CYB-005,CYB-005_p1_c0,1,1,True
SBV2-ALL92-G079-C02,The Q-BIRD study evaluates the approach in a simulated IoV security environment with two adaptive attackers during the simulated IoV defense experiment.,"[RANK=1][PDF=CYB-005][PAGE=1] 1 Belief-Space Quantum-Inspired Reinforcement Learning for Partially Observable Autonomous Cyber Defense in the Internet of Vehicles Anwar Shah, Member, IEEE, Rohan Farooq, Member, IEEE, Sajid Anwer, Tallha Akram, Usman Ghous, Sajid Ullah Khan Abstract—The Internet of Vehicles (IoV) introduces a dynamic and adversarial security environment, where attackers adapt their strategies in response to defensive actions. Most existing intrusion detection systems for IoV rely on offline datasets and stati",mild_scope_overclaim,bm25_top1,CYB-005,CYB-005_p1_c0,1,1,True
SBV2-ALL92-G079-C03,The Q-BIRD study evaluates the approach in a simulated IoV security environment with coordinated adaptive attacker teams during the simulated IoV defense experiment.,"[RANK=1][PDF=CYB-005][PAGE=1] 1 Belief-Space Quantum-Inspired Reinforcement Learning for Partially Observable Autonomous Cyber Defense in the Internet of Vehicles Anwar Shah, Member, IEEE, Rohan Farooq, Member, IEEE, Sajid Anwer, Tallha Akram, Usman Ghous, Sajid Ullah Khan Abstract—The Internet of Vehicles (IoV) introduces a dynamic and adversarial security environment, where attackers adapt their strategies in response to defensive actions. Most existing intrusion detection systems for IoV rely on offline datasets and stati",strong_action_overclaim,bm25_top1,CYB-005,CYB-005_p1_c0,1,1,True
SBV2-ALL92-G079-C04,The Q-BIRD study evaluates the approach in a static IoV security environment with a passive attacker during the simulated IoV defense experiment.,"[RANK=1][PDF=CYB-005][PAGE=1] 1 Belief-Space Quantum-Inspired Reinforcement Learning for Partially Observable Autonomous Cyber Defense in the Internet of Vehicles Anwar Shah, Member, IEEE, Rohan Farooq, Member, IEEE, Sajid Anwer, Tallha Akram, Usman Ghous, Sajid Ullah Khan Abstract—The Internet of Vehicles (IoV) introduces a dynamic and adversarial security environment, where attackers adapt their strategies in response to defensive actions. Most existing intrusion detection systems for IoV rely on offline datasets and stati",contradiction_candidate,bm25_top1,CYB-005,CYB-005_p1_c0,1,1,True
SBV2-ALL92-G082-C01,DeepXplain is evaluated in a realistic enterprise testbed with CALDERA-driven APT activity during the enterprise APT evaluation benchmark.,"[RANK=1][PDF=CYB-006][PAGE=4] augmented reward replaces the standard re- ward during policy updates. This formulation tightly integrates explanation and decision making, enabling DeepXplain to learn policies that are not only effective but also interpretable and robust against complex multi-stage APT behaviors. IV. PERFORMANCE EVALUATION This section evaluates the proposed DeepXplain framework with respect to both defense effectiveness and explanation quality. Since DeepXplain is built on top of DeepStage, we inherit the sam",supported,bm25_top1,CYB-006,CYB-006_p4_c2,1,4,False
SBV2-ALL92-G082-C02,DeepXplain is evaluated in a realistic enterprise testbed with multiple CALDERA-driven APT campaigns during the enterprise APT evaluation benchmark.,"[RANK=1][PDF=CYB-006][PAGE=4] augmented reward replaces the standard re- ward during policy updates. This formulation tightly integrates explanation and decision making, enabling DeepXplain to learn policies that are not only effective but also interpretable and robust against complex multi-stage APT behaviors. IV. PERFORMANCE EVALUATION This section evaluates the proposed DeepXplain framework with respect to both defense effectiveness and explanation quality. Since DeepXplain is built on top of DeepStage, we inherit the sam",mild_scope_overclaim,bm25_top1,CYB-006,CYB-006_p4_c2,1,4,False
SBV2-ALL92-G082-C03,DeepXplain is evaluated in a realistic enterprise testbed with live CALDERA-driven APT campaign emulation during the enterprise APT evaluation benchmark.,"[RANK=1][PDF=CYB-006][PAGE=4] augmented reward replaces the standard re- ward during policy updates. This formulation tightly integrates explanation and decision making, enabling DeepXplain to learn policies that are not only effective but also interpretable and robust against complex multi-stage APT behaviors. IV. PERFORMANCE EVALUATION This section evaluates the proposed DeepXplain framework with respect to both defense effectiveness and explanation quality. Since DeepXplain is built on top of DeepStage, we inherit the sam",strong_action_overclaim,bm25_top1,CYB-006,CYB-006_p4_c2,1,4,False
SBV2-ALL92-G082-C04,DeepXplain is evaluated in a toy enterprise testbed with manually scripted benign activity during the enterprise APT evaluation benchmark.,"[RANK=1][PDF=CYB-006][PAGE=4] augmented reward replaces the standard re- ward during policy updates. This formulation tightly integrates explanation and decision making, enabling DeepXplain to learn policies that are not only effective but also interpretable and robust against complex multi-stage APT behaviors. IV. PERFORMANCE EVALUATION This section evaluates the proposed DeepXplain framework with respect to both defense effectiveness and explanation quality. Since DeepXplain is built on top of DeepStage, we inherit the sam",contradiction_candidate,bm25_top1,CYB-006,CYB-006_p4_c2,1,4,False
SBV2-ALL92-G083-C01,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.915 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc",supported,bm25_top1,CYB-006,CYB-006_p1_c4,1,1,True
SBV2-ALL92-G083-C02,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.925 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc",mild_scope_overclaim,bm25_top1,CYB-006,CYB-006_p1_c4,1,1,True
SBV2-ALL92-G083-C03,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.950 and mitigation success from 84.7% to 95.0% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc",strong_action_overclaim,bm25_top1,CYB-006,CYB-006_p1_c4,1,1,True
SBV2-ALL92-G083-C04,DeepXplain lowers average stage-weighted F1-score from 0.887 to 0.850 and mitigation success from 84.7% to 80.0% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc",contradiction_candidate,bm25_top1,CYB-006,CYB-006_p1_c4,1,1,True
SBV2-ALL92-G085-C01,The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"[RANK=1][PDF=CYB-007][PAGE=2] autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing the optimal policies for the defender (blue) agent against different forms of adversarial actions taken by the attacker (red) agent. This sequential decision-making problem can be mathematically repr",supported,bm25_top1,CYB-007,CYB-007_p2_c0,1,2,True
