candidate_id,target_candidate_group_id,selector,selected_evidence,selected_source_unit_id,selected_chunk_id,selected_rank,selected_page_number,selector_score,n_words,source_type,selection_reason,selected_evidence_sha256
SBV2-ALL92-G261-C01,SBV2-ALL92-G261,raw_top1_chunk,"LLM Powered Social Digital Twins: A Framework for Simulating Population Behavioral Response to Policy Interventions Dr Fatima Koaik fatima.koaik@pwc.com Aayush Gupta aayush.brij.gupta@pwc.com Farahan Raza Sheikh farahan.raza.sheikh@pwc.com January 3, 2026 Abstract Predicting how populations respond to policy interventions is a fundamental challenge in computational social science and public policy. Traditional approaches rely on aggregate statistical models that capture historical correlations b",,POL-016_p1_c0,1,1,45.833,60,raw_chunk,raw chunk text from rank=1 retrieval,3fbb2a84fcad6d54989ec86b1244fe3541302fa3d9906d61357d89db47fbaa39
SBV2-ALL92-G261-C02,SBV2-ALL92-G261,raw_top1_chunk,"LLM Powered Social Digital Twins: A Framework for Simulating Population Behavioral Response to Policy Interventions Dr Fatima Koaik fatima.koaik@pwc.com Aayush Gupta aayush.brij.gupta@pwc.com Farahan Raza Sheikh farahan.raza.sheikh@pwc.com January 3, 2026 Abstract Predicting how populations respond to policy interventions is a fundamental challenge in computational social science and public policy. Traditional approaches rely on aggregate statistical models that capture historical correlations b",,POL-016_p1_c0,1,1,42.9948,60,raw_chunk,raw chunk text from rank=1 retrieval,3fbb2a84fcad6d54989ec86b1244fe3541302fa3d9906d61357d89db47fbaa39
SBV2-ALL92-G261-C03,SBV2-ALL92-G261,raw_top1_chunk,"LLM Powered Social Digital Twins: A Framework for Simulating Population Behavioral Response to Policy Interventions Dr Fatima Koaik fatima.koaik@pwc.com Aayush Gupta aayush.brij.gupta@pwc.com Farahan Raza Sheikh farahan.raza.sheikh@pwc.com January 3, 2026 Abstract Predicting how populations respond to policy interventions is a fundamental challenge in computational social science and public policy. Traditional approaches rely on aggregate statistical models that capture historical correlations b",,POL-016_p1_c0,1,1,44.1255,60,raw_chunk,raw chunk text from rank=1 retrieval,3fbb2a84fcad6d54989ec86b1244fe3541302fa3d9906d61357d89db47fbaa39
SBV2-ALL92-G261-C04,SBV2-ALL92-G261,raw_top1_chunk,"LLM Powered Social Digital Twins: A Framework for Simulating Population Behavioral Response to Policy Interventions Dr Fatima Koaik fatima.koaik@pwc.com Aayush Gupta aayush.brij.gupta@pwc.com Farahan Raza Sheikh farahan.raza.sheikh@pwc.com January 3, 2026 Abstract Predicting how populations respond to policy interventions is a fundamental challenge in computational social science and public policy. Traditional approaches rely on aggregate statistical models that capture historical correlations b",,POL-016_p1_c0,1,1,29.2514,60,raw_chunk,raw chunk text from rank=1 retrieval,3fbb2a84fcad6d54989ec86b1244fe3541302fa3d9906d61357d89db47fbaa39
SBV2-ALL92-G264-C01,SBV2-ALL92-G264,raw_top1_chunk,"of Urban MObility (SUMO) [16] operates at the microscopic level, emphasizing traffic conditions and car-following models for precise vehicle-by- vehicle simulation. MATSim [17], [18] focuses on agent- level transportation optimization through utility-based iter- ative processes, handling tens of thousands to millions of agents. Game engine-based simulators like ”Cities: Sky- lines” [19] offer comprehensive visual environments but remain difficult to integrate into academic research due to their ",,POL-017_p2_c1,1,2,42.7723,66,raw_chunk,raw chunk text from rank=1 retrieval,13f25baf22e755447d8598018b4f19225044a879a61b06c3a9bf21d2ad77ef11
SBV2-ALL92-G264-C02,SBV2-ALL92-G264,raw_top1_chunk,"of Urban MObility (SUMO) [16] operates at the microscopic level, emphasizing traffic conditions and car-following models for precise vehicle-by- vehicle simulation. MATSim [17], [18] focuses on agent- level transportation optimization through utility-based iter- ative processes, handling tens of thousands to millions of agents. Game engine-based simulators like ”Cities: Sky- lines” [19] offer comprehensive visual environments but remain difficult to integrate into academic research due to their ",,POL-017_p2_c1,1,2,39.9377,66,raw_chunk,raw chunk text from rank=1 retrieval,13f25baf22e755447d8598018b4f19225044a879a61b06c3a9bf21d2ad77ef11
SBV2-ALL92-G264-C03,SBV2-ALL92-G264,raw_top1_chunk,"of Urban MObility (SUMO) [16] operates at the microscopic level, emphasizing traffic conditions and car-following models for precise vehicle-by- vehicle simulation. MATSim [17], [18] focuses on agent- level transportation optimization through utility-based iter- ative processes, handling tens of thousands to millions of agents. Game engine-based simulators like ”Cities: Sky- lines” [19] offer comprehensive visual environments but remain difficult to integrate into academic research due to their ",,POL-017_p2_c1,1,2,41.1521,66,raw_chunk,raw chunk text from rank=1 retrieval,13f25baf22e755447d8598018b4f19225044a879a61b06c3a9bf21d2ad77ef11
SBV2-ALL92-G264-C04,SBV2-ALL92-G264,raw_top1_chunk,"of Urban MObility (SUMO) [16] operates at the microscopic level, emphasizing traffic conditions and car-following models for precise vehicle-by- vehicle simulation. MATSim [17], [18] focuses on agent- level transportation optimization through utility-based iter- ative processes, handling tens of thousands to millions of agents. Game engine-based simulators like ”Cities: Sky- lines” [19] offer comprehensive visual environments but remain difficult to integrate into academic research due to their ",,POL-017_p2_c1,1,2,38.1403,66,raw_chunk,raw chunk text from rank=1 retrieval,13f25baf22e755447d8598018b4f19225044a879a61b06c3a9bf21d2ad77ef11
SBV2-ALL92-G266-C01,SBV2-ALL92-G266,raw_top1_chunk,"14 Preprint, YEAR, Volume XX, Issue x Behavioural Parameterisation To align with the human trial, we parametrised agents’ decision- making using four core belief factors drawn from the Health Belief Model [38]: • Perceived susceptibility: operationalised as the agent’s assigned infection risk. • Perceived severity: operationalised as the agent’s assessed health severity. • Perceived benefits: operationalised as quarantine response efficacy. • Perceived barriers: operationalised through self-effi",,POL-018_p14_c0,1,14,53.6987,66,raw_chunk,raw chunk text from rank=1 retrieval,a8aa75aca1512a8fd7a097afe61199b67da25c3c7947000525fdbb8c00690c06
SBV2-ALL92-G266-C02,SBV2-ALL92-G266,raw_top1_chunk,"14 Preprint, YEAR, Volume XX, Issue x Behavioural Parameterisation To align with the human trial, we parametrised agents’ decision- making using four core belief factors drawn from the Health Belief Model [38]: • Perceived susceptibility: operationalised as the agent’s assigned infection risk. • Perceived severity: operationalised as the agent’s assessed health severity. • Perceived benefits: operationalised as quarantine response efficacy. • Perceived barriers: operationalised through self-effi",,POL-018_p14_c0,1,14,52.6988,66,raw_chunk,raw chunk text from rank=1 retrieval,a8aa75aca1512a8fd7a097afe61199b67da25c3c7947000525fdbb8c00690c06
SBV2-ALL92-G266-C03,SBV2-ALL92-G266,raw_top1_chunk,"14 Preprint, YEAR, Volume XX, Issue x Behavioural Parameterisation To align with the human trial, we parametrised agents’ decision- making using four core belief factors drawn from the Health Belief Model [38]: • Perceived susceptibility: operationalised as the agent’s assigned infection risk. • Perceived severity: operationalised as the agent’s assessed health severity. • Perceived benefits: operationalised as quarantine response efficacy. • Perceived barriers: operationalised through self-effi",,POL-018_p14_c0,1,14,44.8793,66,raw_chunk,raw chunk text from rank=1 retrieval,a8aa75aca1512a8fd7a097afe61199b67da25c3c7947000525fdbb8c00690c06
SBV2-ALL92-G266-C04,SBV2-ALL92-G266,raw_top1_chunk,"14 Preprint, YEAR, Volume XX, Issue x Behavioural Parameterisation To align with the human trial, we parametrised agents’ decision- making using four core belief factors drawn from the Health Belief Model [38]: • Perceived susceptibility: operationalised as the agent’s assigned infection risk. • Perceived severity: operationalised as the agent’s assessed health severity. • Perceived benefits: operationalised as quarantine response efficacy. • Perceived barriers: operationalised through self-effi",,POL-018_p14_c0,1,14,42.4578,66,raw_chunk,raw chunk text from rank=1 retrieval,a8aa75aca1512a8fd7a097afe61199b67da25c3c7947000525fdbb8c00690c06
SBV2-ALL92-G271-C01,SBV2-ALL92-G271,raw_top1_chunk,"n,i,d|/ P n PIn i T sim n,i,d, where T sim n,i,d is the simulated travel time of traveler n’s ith trip on day d, and T pre n,i,d is the predicted travel time. Figure 6(a) presents the convergence of the trip travel time. It is found that the incon- sistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency. Figure 6(b) shows the evolution process of the experienced utility per capita. Again, conve",,POL-020_p20_c1,1,20,42.1961,86,raw_chunk,raw chunk text from rank=1 retrieval,204d4455cc69af7296a291c2cb5dc0c63cfa2ba419cf77784293f0ce2e9095e6
SBV2-ALL92-G271-C02,SBV2-ALL92-G271,raw_top1_chunk,"n,i,d|/ P n PIn i T sim n,i,d, where T sim n,i,d is the simulated travel time of traveler n’s ith trip on day d, and T pre n,i,d is the predicted travel time. Figure 6(a) presents the convergence of the trip travel time. It is found that the incon- sistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency. Figure 6(b) shows the evolution process of the experienced utility per capita. Again, conve",,POL-020_p20_c1,1,20,43.5967,86,raw_chunk,raw chunk text from rank=1 retrieval,204d4455cc69af7296a291c2cb5dc0c63cfa2ba419cf77784293f0ce2e9095e6
SBV2-ALL92-G271-C03,SBV2-ALL92-G271,raw_top1_chunk,"n,i,d|/ P n PIn i T sim n,i,d, where T sim n,i,d is the simulated travel time of traveler n’s ith trip on day d, and T pre n,i,d is the predicted travel time. Figure 6(a) presents the convergence of the trip travel time. It is found that the incon- sistency becomes stable around 0.15 after day 15, implying that the day-to-day evolution process achieves stationarity and an acceptable degree of consistency. Figure 6(b) shows the evolution process of the experienced utility per capita. Again, conve",,POL-020_p20_c1,1,20,45.2979,86,raw_chunk,raw chunk text from rank=1 retrieval,204d4455cc69af7296a291c2cb5dc0c63cfa2ba419cf77784293f0ce2e9095e6
SBV2-ALL92-G271-C04,SBV2-ALL92-G271,raw_top1_chunk,Table 1: Simulation parameters for tradable mobility credits analysis Variable description Value Departure time window 60-minute time interval around the preferred departure time Departure time interval 5 minutes Day-to-day learning rate 0.2 Token allocation rate 1 credit every 20 minutes Token lifetime 1420 minutes Initial credit price 0.1 $ Initial credit allocation 72 credits Maximum credit cost per trip 160 credits Transaction fees 0 $ 5.2. Base scenario We first examine the properties of th,,POL-020_p20_c0,1,20,33.8967,75,raw_chunk,raw chunk text from rank=1 retrieval,9640944ca9f0cc5e8972b069e01b980241e139e03f2dad9ee652ed0352cd83b2
SBV2-ALL92-G272-C01,SBV2-ALL92-G272,raw_top1_chunk,"n,i,d) > xd n(tdep n,i,d)) as 1(tdep n,i,d), and take the case of two trips, 1 and 2, as an example: A. If g(tdep n,1,d) ≤xd n(tdep n,1,d) and g(tdep n,2,d) ≤xd n(tdep n,2,d), i.e., 1(tdep n,1,d) = 1(tdep n,2,d) = 0, we have P d n(t) = xd n(t) · pd · (1 −ˆfs) −fs, (10) and the derivative, ∂P d n(t) ∂t = ( 0, if xd n(t) = l · r, r · pd · (1 −ˆfs) > 0, otherwise. (11) This implies that the profit will increase until the account balance reaches the max- imum amount of l · r (i.e., full wallet). Tho",,POL-020_p6_c2,1,6,45.0114,108,raw_chunk,raw chunk text from rank=1 retrieval,0b72231453b4530b416f48aa64b967b521f0741c6d6e4903b56da951dec8d25d
SBV2-ALL92-G272-C02,SBV2-ALL92-G272,raw_top1_chunk,"n,i,d) > xd n(tdep n,i,d)) as 1(tdep n,i,d), and take the case of two trips, 1 and 2, as an example: A. If g(tdep n,1,d) ≤xd n(tdep n,1,d) and g(tdep n,2,d) ≤xd n(tdep n,2,d), i.e., 1(tdep n,1,d) = 1(tdep n,2,d) = 0, we have P d n(t) = xd n(t) · pd · (1 −ˆfs) −fs, (10) and the derivative, ∂P d n(t) ∂t = ( 0, if xd n(t) = l · r, r · pd · (1 −ˆfs) > 0, otherwise. (11) This implies that the profit will increase until the account balance reaches the max- imum amount of l · r (i.e., full wallet). Tho",,POL-020_p6_c2,1,6,47.2031,108,raw_chunk,raw chunk text from rank=1 retrieval,0b72231453b4530b416f48aa64b967b521f0741c6d6e4903b56da951dec8d25d
SBV2-ALL92-G272-C03,SBV2-ALL92-G272,raw_top1_chunk,"credits needed at departure and for immediate use. Furthermore, when a traveler wishes to sell credits to the regulator, it has to sell all credits in its credit account. Finally, travelers are not allowed to sell and buy credits at the same time. Credit toll: When the toll is active, travelers have to pay the toll in credits to use the road network. The toll in credits charged by the regulator is dynamic and varies by time of day but is invariant across days. It can further be either distance-b",,POL-020_p4_c1,1,4,43.2376,90,raw_chunk,raw chunk text from rank=1 retrieval,102b6490ed3677ba51ac0225281ad38f8af5a67fe6d7a3dacb4850cb10367578
SBV2-ALL92-G272-C04,SBV2-ALL92-G272,raw_top1_chunk,"maximum number of credits accumulated in the account is l · r. Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires. In contrast, when the account balance is smaller than l · r, it increases by r · ∆t in a time interval ∆t. Let g(t) denote the credit toll at time t and tdep n,i,d be the departure time of traveler n’s ith trip on the day",,POL-020_p4_c2,1,4,43.8207,96,raw_chunk,raw chunk text from rank=1 retrieval,43f772c0ec09d6914423bb7e85ea1f417a15905eed9b24e86122bdd6199e353b
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,cleaned_top1_chunk,"realistic and fair evaluation of autonomous driving planners. Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as config- urable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus archi- tecture [6]. To further improve simulation efficiency, we introduce an interaction-aware agent selection mechanism that focuses on agents most relevant to the ego vehicle. More- over, we extend the benchmark with t",,AD-001_p1_c4,1,1,54.3509,68,cleaned_chunk,"cleaned (dehydrated, normalized) rank=1 chunk",aec776c36e9eb7b5ffdcbb15b2ac411dee609485f88bbee1f774b6b68c5c651b
