candidate_id,oracle_match_found,matched_chunk_id,match_score,match_method,matched_page,oracle_evidence_text,matched_chunk_text
SBV2-ALL92-G085-C02,True,CYB-007_p2_c0,1.0,exact_substring,2,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.","autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing"
SBV2-ALL92-G085-C03,True,CYB-007_p2_c0,1.0,exact_substring,2,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.","autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing"
SBV2-ALL92-G085-C04,True,CYB-007_p2_c0,1.0,exact_substring,2,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.","autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing"
SBV2-ALL92-G086-C01,True,CYB-007_p7_c2,1.0,exact_substring,7,"Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.","agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value)"
SBV2-ALL92-G086-C02,True,CYB-007_p7_c2,1.0,exact_substring,7,"Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.","agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value)"
SBV2-ALL92-G086-C03,True,CYB-007_p7_c2,1.0,exact_substring,7,"Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.","agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value)"
SBV2-ALL92-G086-C04,True,CYB-007_p7_c2,1.0,exact_substring,7,"Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.","agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value)"
SBV2-ALL92-G087-C01,True,CYB-007_p3_c2,1.0,exact_substring,3,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.","recurring: 0} portscan: class: ARTPortScan reward: {immediate: 2, recurring: 0} discovery: class: ARTDiscovery reward: {immediate: 5, recurring: 0} lateral-movement: class: ARTLateralMovement reward: {immediate: 10, recurring: 0} privilege-escalation: class: ARTPrivilegeEscalation reward: {immediate"
SBV2-ALL92-G087-C02,True,CYB-007_p3_c2,1.0,exact_substring,3,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.","recurring: 0} portscan: class: ARTPortScan reward: {immediate: 2, recurring: 0} discovery: class: ARTDiscovery reward: {immediate: 5, recurring: 0} lateral-movement: class: ARTLateralMovement reward: {immediate: 10, recurring: 0} privilege-escalation: class: ARTPrivilegeEscalation reward: {immediate"
SBV2-ALL92-G087-C03,True,CYB-007_p3_c2,1.0,exact_substring,3,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.","recurring: 0} portscan: class: ARTPortScan reward: {immediate: 2, recurring: 0} discovery: class: ARTDiscovery reward: {immediate: 5, recurring: 0} lateral-movement: class: ARTLateralMovement reward: {immediate: 10, recurring: 0} privilege-escalation: class: ARTPrivilegeEscalation reward: {immediate"
SBV2-ALL92-G087-C04,True,CYB-007_p3_c2,1.0,exact_substring,3,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.","recurring: 0} portscan: class: ARTPortScan reward: {immediate: 2, recurring: 0} discovery: class: ARTDiscovery reward: {immediate: 5, recurring: 0} lateral-movement: class: ARTLateralMovement reward: {immediate: 10, recurring: 0} privilege-escalation: class: ARTPrivilegeEscalation reward: {immediate"
SBV2-ALL92-G089-C01,True,CYB-008_p2_c0,1.0,exact_substring,2,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,"(TTCP) competition to advance the state-of-the-art ACD. Using the CybORG gym, participants in this challenge submit defender agents (blue agents) to remove attackers (red agents) and maximize availability for network users while protecting critical services. CAGE challenges evaluate community submis"
SBV2-ALL92-G089-C02,True,CYB-008_p2_c0,1.0,exact_substring,2,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,"(TTCP) competition to advance the state-of-the-art ACD. Using the CybORG gym, participants in this challenge submit defender agents (blue agents) to remove attackers (red agents) and maximize availability for network users while protecting critical services. CAGE challenges evaluate community submis"
SBV2-ALL92-G089-C03,True,CYB-008_p2_c0,1.0,exact_substring,2,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,"(TTCP) competition to advance the state-of-the-art ACD. Using the CybORG gym, participants in this challenge submit defender agents (blue agents) to remove attackers (red agents) and maximize availability for network users while protecting critical services. CAGE challenges evaluate community submis"
SBV2-ALL92-G089-C04,True,CYB-008_p2_c0,1.0,exact_substring,2,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,"(TTCP) competition to advance the state-of-the-art ACD. Using the CybORG gym, participants in this challenge submit defender agents (blue agents) to remove attackers (red agents) and maximize availability for network users while protecting critical services. CAGE challenges evaluate community submis"
SBV2-ALL92-G091-C01,True,CYB-009_p2_c2,1.0,exact_substring,2,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,"issue, we propose H-MARL Meta, that trains the master policy, and, thus, has the advantage of generalizing to new, unseen adversarial behavior. Another insight in our design is that extended observation spaces including security indicators, such as presence of malicious files and malicious processes"
SBV2-ALL92-G091-C02,True,CYB-009_p2_c2,1.0,exact_substring,2,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,"issue, we propose H-MARL Meta, that trains the master policy, and, thus, has the advantage of generalizing to new, unseen adversarial behavior. Another insight in our design is that extended observation spaces including security indicators, such as presence of malicious files and malicious processes"
SBV2-ALL92-G091-C03,True,CYB-009_p2_c2,1.0,exact_substring,2,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,"issue, we propose H-MARL Meta, that trains the master policy, and, thus, has the advantage of generalizing to new, unseen adversarial behavior. Another insight in our design is that extended observation spaces including security indicators, such as presence of malicious files and malicious processes"
SBV2-ALL92-G091-C04,True,CYB-009_p2_c2,1.0,exact_substring,2,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,"issue, we propose H-MARL Meta, that trains the master policy, and, thus, has the advantage of generalizing to new, unseen adversarial behavior. Another insight in our design is that extended observation spaces including security indicators, such as presence of malicious files and malicious processes"
SBV2-ALL92-G092-C01,True,CYB-009_p1_c1,1.0,exact_substring,1,"Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.","policy that coordinates their selection to solve complex network defense tasks. Furthermore, the sub-policies can be fine-tuned and transferred with minimal cost to defend against shifts in adversarial behavior or changes in network settings. We conduct extensive experiments using CybORG Cage 4, the"
SBV2-ALL92-G092-C02,True,CYB-009_p1_c1,1.0,exact_substring,1,"Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.","policy that coordinates their selection to solve complex network defense tasks. Furthermore, the sub-policies can be fine-tuned and transferred with minimal cost to defend against shifts in adversarial behavior or changes in network settings. We conduct extensive experiments using CybORG Cage 4, the"
