candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G085-C03,SBV2-ALL92-G085,CYB-007,cyber_defense,experiment_setup,strong_action_overclaim,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and live enterprise telemetry during the autonomous cyber-defense experiments.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G085-C04,SBV2-ALL92-G085,CYB-007,cyber_defense,experiment_setup,contradiction_candidate,The adversarial agent follows random attack and kill-chain sequences separate from Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G086-C01,SBV2-ALL92-G086,CYB-007,cyber_defense,metric_result,supported,"Against the aggressive red agent, proactive-v2 lasts 15 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G086-C02,SBV2-ALL92-G086,CYB-007,cyber_defense,metric_result,mild_scope_overclaim,"Against the aggressive red agent, proactive-v2 lasts 16 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G086-C03,SBV2-ALL92-G086,CYB-007,cyber_defense,metric_result,strong_action_overclaim,"Against the aggressive red agent, proactive-v2 lasts 20 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G086-C04,SBV2-ALL92-G086,CYB-007,cyber_defense,metric_result,contradiction_candidate,"Against the aggressive red agent, proactive-v2 lasts 9 time steps, trailing proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G087-C01,SBV2-ALL92-G087,CYB-007,cyber_defense,limitation,supported,Human designers face substantial cognitive limitations when developing reward models for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G087-C02,SBV2-ALL92-G087,CYB-007,cyber_defense,limitation,mild_scope_overclaim,Human designers face substantial cognitive limitations when developing reward models for nuanced cyber operation dynamics and response timing for the autonomous cyber-defense reward design problem.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G087-C03,SBV2-ALL92-G087,CYB-007,cyber_defense,limitation,strong_action_overclaim,Human designers face substantial cognitive limitations that make manual reward-model development ineffective for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G087-C04,SBV2-ALL92-G087,CYB-007,cyber_defense,limitation,contradiction_candidate,Human designers face minimal cognitive limitations when developing reward models for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G089-C01,SBV2-ALL92-G089,CYB-008,cyber_defense,metric_result,supported,A strong expert hierarchical decision rule outperforms a joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G089-C02,SBV2-ALL92-G089,CYB-008,cyber_defense,metric_result,mild_scope_overclaim,A strong expert hierarchical decision rule outperforms a joint PPO baseline and a graph-convolutional PPO variant in the autonomous cyber-defense challenge description.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G089-C03,SBV2-ALL92-G089,CYB-008,cyber_defense,metric_result,strong_action_overclaim,A strong expert hierarchical decision rule outperforms the joint PPO baseline by a wide empirical margin in the autonomous cyber-defense challenge description.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G089-C04,SBV2-ALL92-G089,CYB-008,cyber_defense,metric_result,contradiction_candidate,A strong expert hierarchical decision rule trails the joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G091-C01,SBV2-ALL92-G091,CYB-009,cyber_defense,experiment_setup,supported,The study evaluates its methods against multiple baselines at different design stages to motivate the methodology and design decisions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G091-C02,SBV2-ALL92-G091,CYB-009,cyber_defense,experiment_setup,mild_scope_overclaim,The study evaluates its methods against multiple baselines at early and late design stages to motivate the methodology and design decisions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G091-C03,SBV2-ALL92-G091,CYB-009,cyber_defense,experiment_setup,strong_action_overclaim,The study evaluates its methods against multiple baselines at every design stage to validate the methodology and design decisions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G091-C04,SBV2-ALL92-G091,CYB-009,cyber_defense,experiment_setup,contradiction_candidate,The study evaluates its methods against no baselines at different design stages while motivating the methodology and design decisions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G092-C01,SBV2-ALL92-G092,CYB-009,cyber_defense,metric_result,supported,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, and cybersecurity metrics with multiple adversaries.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G092-C02,SBV2-ALL92-G092,CYB-009,cyber_defense,metric_result,mild_scope_overclaim,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and resource costs with multiple adversaries.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G092-C03,SBV2-ALL92-G092,CYB-009,cyber_defense,metric_result,strong_action_overclaim,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G092-C04,SBV2-ALL92-G092,CYB-009,cyber_defense,metric_result,contradiction_candidate,"The comparisons show the hierarchical learning approach achieving lower performance in convergence speed, episodic return, and cybersecurity metrics with multiple adversaries.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G093-C01,SBV2-ALL92-G093,CYB-009,cyber_defense,limitation,supported,The paper leaves H-MARL transferability to evolving adversaries that adapt from opponent behavior or environment feedback as future work.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G093-C02,SBV2-ALL92-G093,CYB-009,cyber_defense,limitation,mild_scope_overclaim,"The paper leaves H-MARL transferability to evolving adversaries that adapt from opponent behavior, environment feedback, or attacker coordination as future work.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G093-C03,SBV2-ALL92-G093,CYB-009,cyber_defense,limitation,strong_action_overclaim,"The paper presents H-MARL transferability to evolving adversaries that adapt from opponent behavior, environment feedback, and live defender telemetry as evaluated.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G093-C04,SBV2-ALL92-G093,CYB-009,cyber_defense,limitation,contradiction_candidate,The paper treats H-MARL transferability to evolving adversaries that adapt from opponent behavior or environment feedback as already studied.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G094-C01,SBV2-ALL92-G094,CYB-010,cyber_defense,experiment_setup,supported,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, and prioritization of mission goals for cyber defense.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G094-C02,SBV2-ALL92-G094,CYB-010,cyber_defense,experiment_setup,mild_scope_overclaim,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, mission goals, and alert volume for cyber defense.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G094-C03,SBV2-ALL92-G094,CYB-010,cyber_defense,experiment_setup,strong_action_overclaim,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, mission goals, and enterprise staffing plans for cyber defense.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G094-C04,SBV2-ALL92-G094,CYB-010,cyber_defense,experiment_setup,contradiction_candidate,"The study evaluates the approach in CybORG, analyzing tradeoffs among interface design, report formatting, and analyst preferences for cyber defense.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G096-C01,SBV2-ALL92-G096,CYB-010,cyber_defense,limitation,supported,The paper leaves metric-guided learning of adaptive defense strategies with minimal overhead under changing workflow priorities as future work.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G096-C02,SBV2-ALL92-G096,CYB-010,cyber_defense,limitation,mild_scope_overclaim,The paper leaves metric-guided learning of adaptive defense strategies with minimal overhead under changing workflow priorities and attack mixes as future work.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G096-C03,SBV2-ALL92-G096,CYB-010,cyber_defense,limitation,strong_action_overclaim,The paper presents metric-guided learning of adaptive defense strategies with minimal overhead under changing workflow priorities as a demonstrated capability.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G096-C04,SBV2-ALL92-G096,CYB-010,cyber_defense,limitation,contradiction_candidate,The paper presents metric-guided learning of adaptive defense strategies with minimal overhead under changing workflow priorities as a completed empirical result.,strong_action_overclaim,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G098-C01,SBV2-ALL92-G098,CYB-011,cyber_defense,metric_result,supported,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and matches performance on one network.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G098-C02,SBV2-ALL92-G098,CYB-011,cyber_defense,metric_result,mild_scope_overclaim,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and exceeds performance on one network.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G098-C03,SBV2-ALL92-G098,CYB-011,cyber_defense,metric_result,strong_action_overclaim,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and exceeds performance on unseen larger networks.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G098-C04,SBV2-ALL92-G098,CYB-011,cyber_defense,metric_result,contradiction_candidate,The approach underperforms an MLP baseline during training on fixed-size networks with varying topologies and trails performance on one network.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
